id,product_id,quantity,unit_price,total_amount,currency,channel,region,sold_at,order_reference,latent_demand,observed_sales,stockout_flag,promotion_applied,promotion_uplift,price_elasticity_effect,demand_noise,data_quality_status,ingested_at
fd04bf8c-f9d4-50ea-af9b-f56aea7c35d4,ce797b7a-af13-5663-88da-14c0a9fe5a63,14,90.49,1266.86,PLN,marketplace,PL-South,2026-04-29T18:00:00+00:00,ORD-TOYS-000047-0002,14,14,false,false,1.0000,1.0000,0.8610,ok,2026-04-29T18:00:00+00:00
d0509959-1d03-50c6-a781-92e1170a179e,6ef80540-16c7-551c-95b8-9ae7373e7908,138,20.49,2827.62,PLN,marketplace,PL-South,2026-04-29T19:00:00+00:00,ORD-TOYS-000047-0002,252,138,true,false,1.0000,1.0000,1.1720,ok,2026-04-29T19:00:00+00:00
70db93e9-0017-549f-93b3-53d3da0d48b4,ef4975d2-c692-52bd-9c55-6fc144747695,63,92.24,5811.12,PLN,wholesale,DE-East,2026-04-29T19:00:00+00:00,ORD-PET -000048-0002,63,63,false,false,1.0000,1.0000,0.9231,ok,2026-04-29T19:00:00+00:00
8e9b5f08-0f1b-5730-87d8-ff8c9a364857,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,163,13.49,2198.87,PLN,wholesale,DE-East,2026-04-29T08:00:00+00:00,ORD-PET -000048-0002,297,163,true,false,1.0000,1.0000,0.8965,ok,2026-04-29T08:00:00+00:00
e7cfddd9-c404-52e7-a0bc-38c4003ba5f2,163da9b8-d3e0-5f9e-9dd3-954c345c7684,29,27.49,797.21,PLN,wholesale,DE-East,2026-04-29T09:00:00+00:00,ORD-PET -000048-0002,29,29,false,false,1.0000,1.0000,1.0876,ok,2026-04-29T09:00:00+00:00
3a296744-409c-5c9b-8463-1c425a20cc84,91c81a29-2ca8-52e7-bffd-af9c56b7218c,14,93.99,1315.86,PLN,online,PL-North,2026-04-29T08:00:00+00:00,ORD-ELEC-000049-0002,14,14,false,false,1.0000,1.0000,1.0970,ok,2026-04-29T08:00:00+00:00
f8e31252-16fb-5019-a4b9-287b5ad86bd1,576f0781-3104-5d50-92f3-befe834a6fa6,232,9.99,2317.68,PLN,online,PL-North,2026-04-29T09:00:00+00:00,ORD-ELEC-000049-0002,423,232,true,false,1.0000,1.0000,1.1989,ok,2026-04-29T09:00:00+00:00
92096a5e-05f6-58e6-b1a8-2502b2081593,ef601e27-fbe0-531a-8b8b-900d8745a901,137,95.74,13116.38,PLN,online,PL-North,2026-04-29T09:00:00+00:00,ORD-HOME-000050-0002,137,137,false,false,1.0000,1.0000,1.1707,ok,2026-04-29T09:00:00+00:00
d54f6866-c4fb-5957-bdeb-a845c045dae5,38d5dc41-891b-50f6-a02f-fda88ad8ccde,421,11.74,4942.54,PLN,online,PL-North,2026-04-29T10:00:00+00:00,ORD-HOME-000050-0002,766,421,true,false,1.0000,1.0000,1.2025,ok,2026-04-29T10:00:00+00:00
5a77db81-b264-55a1-8a40-619e97dda3f5,7b6c271c-85eb-5849-9da9-76e7ab8e881f,106,25.74,2728.44,PLN,online,PL-North,2026-04-29T11:00:00+00:00,ORD-HOME-000050-0002,106,106,false,false,1.0000,1.0000,1.1366,ok,2026-04-29T11:00:00+00:00
54e2752a-3615-57ae-98b0-f89c7c6a0684,ee0c49cd-0889-5cbf-90de-badbe7517995,42,97.49,4094.58,PLN,store,PL-Central,2026-04-29T10:00:00+00:00,ORD-GROC-000051-0002,42,42,false,false,1.0000,1.0000,1.0822,ok,2026-04-29T10:00:00+00:00
ed9e50cf-f8a0-5e19-ad6a-71059bbf1a3b,c74c4e40-b157-5011-aa3d-ec349fb61826,60,99.24,5954.40,PLN,marketplace,PL-South,2026-04-29T11:00:00+00:00,ORD-FASH-000052-0002,60,60,false,false,1.0000,1.0000,1.0382,ok,2026-04-29T11:00:00+00:00
5501cea7-89e3-51a1-83ff-f19f22519598,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,216,16.99,3669.84,PLN,marketplace,PL-South,2026-04-29T12:00:00+00:00,ORD-FASH-000052-0002,394,216,true,false,1.0000,1.0000,1.1512,ok,2026-04-29T12:00:00+00:00
7ca41ee0-1bc3-537f-b458-a369156f53be,bdef6401-48fd-5078-a4a6-0b385d763314,40,100.99,4039.60,PLN,wholesale,DE-East,2026-04-29T12:00:00+00:00,ORD-BEAU-000053-0002,40,40,false,false,1.0000,1.0000,0.8432,ok,2026-04-29T12:00:00+00:00
1b1a98a7-32a2-5b57-82c0-d014a8c949f0,b17680da-3917-5612-9246-0a9b60e6efe9,144,15.24,2194.56,PLN,wholesale,DE-East,2026-04-29T13:00:00+00:00,ORD-BEAU-000053-0002,263,144,true,false,1.0000,1.0000,1.1636,ok,2026-04-29T13:00:00+00:00
d2292065-6ac3-5f51-aac3-538fb8cf9d6d,ca2f4809-df5a-51b1-b5eb-635bec356f40,18,29.24,526.32,PLN,wholesale,DE-East,2026-04-29T14:00:00+00:00,ORD-BEAU-000053-0002,18,18,false,false,1.0000,1.0000,0.9178,ok,2026-04-29T14:00:00+00:00
e2cb7650-59e1-5d25-be5c-8d9d545ddfc2,b3eddb5e-2feb-5a7d-9d80-832a203e282f,23,43.24,994.52,PLN,wholesale,DE-East,2026-04-29T15:00:00+00:00,ORD-BEAU-000053-0002,23,23,false,false,1.0000,1.0000,0.8202,ok,2026-04-29T15:00:00+00:00
7549a99a-aa8a-57bd-8bf5-a23a3f8dd6de,7ee0dda2-02c2-549d-92e2-6eb7117b919d,54,102.74,5547.96,PLN,online,PL-North,2026-04-29T13:00:00+00:00,ORD-SPOR-000054-0002,54,54,false,false,1.0000,1.0000,1.2244,ok,2026-04-29T13:00:00+00:00
f7257cc6-6392-5e57-816f-97b1d588a858,ab4674bc-4106-51c6-b44a-9ca109374b4f,73,104.49,7627.77,PLN,online,PL-North,2026-04-29T14:00:00+00:00,ORD-TOYS-000055-0002,73,73,false,false,1.0000,1.0000,1.0611,ok,2026-04-29T14:00:00+00:00
748d2e13-999d-5563-afd2-8515904c899c,88370064-3581-5cf2-9047-50dd2a1397e0,34,106.24,3612.16,PLN,store,PL-Central,2026-04-29T15:00:00+00:00,ORD-PET -000056-0002,34,34,false,false,1.0000,1.0000,0.9067,ok,2026-04-29T15:00:00+00:00
770d1f71-b0dc-5a8e-bd57-8881213f77e9,e99fb2c3-af82-55dc-a4f5-05e1d6698616,32,107.99,3455.68,PLN,marketplace,PL-South,2026-04-29T16:00:00+00:00,ORD-ELEC-000057-0002,32,32,false,false,1.0000,1.0000,1.1430,ok,2026-04-29T16:00:00+00:00
73f0ac41-7620-5a3c-937b-21c05256fac4,f32ca738-f369-5d10-a674-7ee267c90f10,17,109.74,1865.58,PLN,wholesale,DE-East,2026-04-29T17:00:00+00:00,ORD-HOME-000058-0002,17,17,false,false,1.0000,1.0000,0.9791,ok,2026-04-29T17:00:00+00:00
b0e4c681-1b78-57ef-b948-47223f3a3006,38d5dc41-891b-50f6-a02f-fda88ad8ccde,240,11.74,2817.60,PLN,wholesale,DE-East,2026-04-29T18:00:00+00:00,ORD-HOME-000058-0002,437,240,true,false,1.0000,1.0000,1.0183,ok,2026-04-29T18:00:00+00:00
36dfd185-4217-52ae-854f-ab20d792aa91,7b6c271c-85eb-5849-9da9-76e7ab8e881f,75,25.74,1930.50,PLN,wholesale,DE-East,2026-04-29T19:00:00+00:00,ORD-HOME-000058-0002,75,75,false,false,1.0000,1.0000,1.1973,ok,2026-04-29T19:00:00+00:00
d4f06525-a1e5-545c-9e0f-7604f8be749b,1a75e928-29ff-5256-9b8e-492b71e4a9eb,50,111.49,5574.50,PLN,online,PL-North,2026-04-29T18:00:00+00:00,ORD-GROC-000059-0002,50,50,false,false,1.0000,1.0000,0.9088,ok,2026-04-29T18:00:00+00:00
b3acc25c-0e48-5e1a-8948-0baf407365e7,c05f9712-2ad5-54a6-bb81-158133cd3bd9,107,113.24,12116.68,PLN,online,PL-North,2026-04-29T19:00:00+00:00,ORD-FASH-000060-0002,107,107,false,false,1.0000,1.0000,1.0799,ok,2026-04-29T19:00:00+00:00
2028e89a-0de4-57b2-aa64-3a34af154c4d,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,199,16.99,3381.01,PLN,online,PL-North,2026-04-29T08:00:00+00:00,ORD-FASH-000060-0002,362,199,true,false,1.0000,1.0000,1.1911,ok,2026-04-29T08:00:00+00:00
e9d5846a-19c1-50ff-99c6-3ddf8b71a677,dcbefd02-d790-5d82-b528-14470a618fa6,12,114.99,1379.88,PLN,store,PL-Central,2026-04-29T08:00:00+00:00,ORD-BEAU-000061-0002,12,12,false,false,1.0000,1.0000,0.8048,ok,2026-04-29T08:00:00+00:00
aed0acf7-c043-5628-a51a-66eb92f702a1,b17680da-3917-5612-9246-0a9b60e6efe9,203,15.24,3093.72,PLN,store,PL-Central,2026-04-29T09:00:00+00:00,ORD-BEAU-000061-0002,369,203,true,false,1.0000,1.0000,1.1126,ok,2026-04-29T09:00:00+00:00
ed7a06de-74ef-5734-9a18-75177792bcb2,70103cb6-8c8c-5035-8835-8dba958ea703,13,116.74,1517.62,PLN,marketplace,PL-South,2026-04-29T09:00:00+00:00,ORD-SPOR-000062-0002,13,13,false,false,1.0000,1.0000,0.8303,ok,2026-04-29T09:00:00+00:00
fb1302b9-8287-5bb8-be37-8e2b84b60000,874f1b3f-f15c-5575-af9b-537ba7b68f80,16,118.49,1895.84,PLN,wholesale,DE-East,2026-04-29T10:00:00+00:00,ORD-TOYS-000063-0002,16,16,false,false,1.0000,1.0000,1.0992,ok,2026-04-29T10:00:00+00:00
2652c9f1-8a21-55af-9b22-4a40076650d0,6ef80540-16c7-551c-95b8-9ae7373e7908,85,20.49,1741.65,PLN,wholesale,DE-East,2026-04-29T11:00:00+00:00,ORD-TOYS-000063-0002,155,85,true,false,1.0000,1.0000,1.2034,ok,2026-04-29T11:00:00+00:00
432d1266-cd35-5c9a-adba-909c8d3f11fd,92541b74-41dc-5325-b5f8-c731758cbdfc,64,34.49,2207.36,PLN,wholesale,DE-East,2026-04-29T12:00:00+00:00,ORD-TOYS-000063-0002,64,64,false,false,1.0000,1.0000,1.1088,ok,2026-04-29T12:00:00+00:00
d8e11018-442f-520a-8459-76d6c11b9939,44953a4d-66fb-5d64-9644-a9213ce753fb,32,48.49,1551.68,PLN,wholesale,DE-East,2026-04-29T13:00:00+00:00,ORD-TOYS-000063-0002,32,32,false,false,1.0000,1.0000,0.8634,ok,2026-04-29T13:00:00+00:00
058cb50c-73d1-5ed1-94ce-c319bd3884a9,68343b6b-e6e1-53cd-9d7e-113d3dd3fb4f,25,120.24,3006.00,PLN,online,PL-North,2026-04-29T11:00:00+00:00,ORD-PET -000064-0002,25,25,false,false,1.0000,1.0000,0.9876,ok,2026-04-29T11:00:00+00:00
75f60c35-bd77-5c57-80fe-7e2332178b40,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,286,13.49,3858.14,PLN,online,PL-North,2026-04-29T12:00:00+00:00,ORD-PET -000064-0002,520,286,true,false,1.0000,1.0000,1.1984,ok,2026-04-29T12:00:00+00:00
5e1598df-88d7-5b37-8bde-d692bba5b561,9b06f7c5-92ba-5990-be5b-a7cd92658adc,34,121.99,4147.66,PLN,online,PL-North,2026-04-29T12:00:00+00:00,ORD-ELEC-000065-0002,34,34,false,false,1.0000,1.0000,1.0681,ok,2026-04-29T12:00:00+00:00
df39e108-f7b1-5898-a696-7f5b82463358,576f0781-3104-5d50-92f3-befe834a6fa6,213,9.99,2127.87,PLN,online,PL-North,2026-04-29T13:00:00+00:00,ORD-ELEC-000065-0002,388,213,true,false,1.0000,1.0000,0.9693,ok,2026-04-29T13:00:00+00:00
e90511f6-0938-5b22-a5db-170640f20ea7,2e22974b-0c82-5383-be4f-44adda569aa6,23,123.74,2846.02,PLN,store,PL-Central,2026-04-29T13:00:00+00:00,ORD-HOME-000066-0002,23,23,false,false,1.0000,1.0000,0.7886,ok,2026-04-29T13:00:00+00:00
c40df3f4-6a1e-5f3b-af97-bd0fcba5091f,38d5dc41-891b-50f6-a02f-fda88ad8ccde,421,11.74,4942.54,PLN,store,PL-Central,2026-04-29T14:00:00+00:00,ORD-HOME-000066-0002,766,421,true,false,1.0000,1.0000,1.2193,ok,2026-04-29T14:00:00+00:00
571771b3-5528-59bd-a892-c6a1b62280f3,284bddee-b37c-5c36-8aab-81867975f179,16,125.49,2007.84,PLN,marketplace,PL-South,2026-04-29T14:00:00+00:00,ORD-GROC-000067-0002,16,16,false,false,1.0000,1.0000,1.2036,ok,2026-04-29T14:00:00+00:00
50a86264-e129-52f4-8195-6e8e0c9ba31b,06acb399-de3d-5662-8c40-c27c44a03030,11,127.24,1399.64,PLN,wholesale,DE-East,2026-04-29T15:00:00+00:00,ORD-FASH-000068-0002,11,11,false,false,1.0000,1.0000,0.8206,ok,2026-04-29T15:00:00+00:00
49442f9d-8a3d-5365-b8b4-be1a3386cdca,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,102,16.99,1732.98,PLN,wholesale,DE-East,2026-04-29T16:00:00+00:00,ORD-FASH-000068-0002,186,102,true,false,1.0000,1.0000,0.9086,ok,2026-04-29T16:00:00+00:00
2fd8a3c7-9b3b-5c96-af7d-9a534048a6b9,f8f45205-4b7d-5a19-9e70-2c6d708ac79c,29,30.99,898.71,PLN,wholesale,DE-East,2026-04-29T17:00:00+00:00,ORD-FASH-000068-0002,29,29,false,false,1.0000,1.0000,1.0372,ok,2026-04-29T17:00:00+00:00
40c4f341-42fa-5882-b416-a9bd97bae55e,b3187164-9efe-5f40-864a-e693c1808c39,15,128.99,1934.85,PLN,online,PL-North,2026-04-29T16:00:00+00:00,ORD-BEAU-000069-0002,15,15,false,false,1.0000,1.0000,1.0100,ok,2026-04-29T16:00:00+00:00
fce2ccbd-50bf-5ee8-8391-1b195424b23c,c9bc50a8-e5f6-504c-8618-2e9c520992ff,15,130.74,1961.10,PLN,online,PL-North,2026-04-29T17:00:00+00:00,ORD-SPOR-000070-0002,15,15,false,false,1.0000,1.0000,0.9461,ok,2026-04-29T17:00:00+00:00
2b4d3a69-ae92-54fd-9e5a-97dfc9e5634d,e3e08a14-471a-5347-94f6-b2369070c3a7,139,18.74,2604.86,PLN,online,PL-North,2026-04-29T18:00:00+00:00,ORD-SPOR-000070-0002,253,139,true,false,1.0000,1.0000,0.7912,ok,2026-04-29T18:00:00+00:00
e343f35e-135b-50e8-a27e-6e1f4e5a741f,5030188b-d814-53c3-9914-3a99743cea2f,109,32.74,3568.66,PLN,online,PL-North,2026-04-29T19:00:00+00:00,ORD-SPOR-000070-0002,109,109,false,false,1.0000,1.0000,1.0664,ok,2026-04-29T19:00:00+00:00
15551b48-6e45-5406-a733-d180fed71ed3,13aa843a-9cf9-5e5e-b377-21f2c5c1cfe1,27,132.49,3577.23,PLN,store,PL-Central,2026-04-29T18:00:00+00:00,ORD-TOYS-000071-0002,27,27,false,false,1.0000,1.0000,1.0372,ok,2026-04-29T18:00:00+00:00
f68da711-c19c-56ee-af6b-877e87632786,6ef80540-16c7-551c-95b8-9ae7373e7908,87,20.49,1782.63,PLN,store,PL-Central,2026-04-29T19:00:00+00:00,ORD-TOYS-000071-0002,159,87,true,false,1.0000,1.0000,0.8446,ok,2026-04-29T19:00:00+00:00
040fd1cd-7026-5ece-9ff0-d7d8e6cb1b6d,4dd85a2c-b259-5694-a7e6-1dbdd7a8b9f3,17,134.24,2282.08,PLN,marketplace,PL-South,2026-04-29T19:00:00+00:00,ORD-PET -000072-0002,17,17,false,false,1.0000,1.0000,0.7858,ok,2026-04-29T19:00:00+00:00
ce84839f-1186-5bc4-a56e-a16e25540472,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,298,13.49,4020.02,PLN,marketplace,PL-South,2026-04-29T08:00:00+00:00,ORD-PET -000072-0002,542,298,true,false,1.0000,1.0000,0.9797,ok,2026-04-29T08:00:00+00:00
180d96bd-5d81-5994-bc71-ee041e0283d5,953af428-8548-5852-860e-88337bcfda1c,9,135.99,1223.91,PLN,wholesale,DE-East,2026-04-29T08:00:00+00:00,ORD-ELEC-000073-0002,9,9,false,false,1.0000,1.0000,0.9190,ok,2026-04-29T08:00:00+00:00
d8c62ed9-c1be-58c8-ba77-eef054fa7e04,576f0781-3104-5d50-92f3-befe834a6fa6,164,9.99,1638.36,PLN,wholesale,DE-East,2026-04-29T09:00:00+00:00,ORD-ELEC-000073-0002,298,164,true,false,1.0000,1.0000,1.1070,ok,2026-04-29T09:00:00+00:00
fd70fef2-d679-5f77-a3c4-71e3250660e6,22d48f3a-5014-5123-a1e5-345e1ddd84a3,36,23.99,863.64,PLN,wholesale,DE-East,2026-04-29T10:00:00+00:00,ORD-ELEC-000073-0002,36,36,false,false,1.0000,1.0000,1.0629,ok,2026-04-29T10:00:00+00:00
2d09ec17-f948-5f60-b7d9-a9264730f7f5,6a250ba0-29a8-5939-9cc1-cba774d5109f,38,137.74,5234.12,PLN,online,PL-North,2026-04-29T09:00:00+00:00,ORD-HOME-000074-0002,38,38,false,false,1.0000,1.0000,0.9668,ok,2026-04-29T09:00:00+00:00
c1bac4d1-f5f6-5272-8d01-c0715393b5f7,38d5dc41-891b-50f6-a02f-fda88ad8ccde,270,11.74,3169.80,PLN,online,PL-North,2026-04-29T10:00:00+00:00,ORD-HOME-000074-0002,492,270,true,false,1.0000,1.0000,0.8764,ok,2026-04-29T10:00:00+00:00
cabba678-a48e-5d2c-86b2-66d9caf11433,260c2bee-e4ea-5a81-b7cd-575a8882e7ca,22,139.49,3068.78,PLN,online,PL-North,2026-04-29T10:00:00+00:00,ORD-GROC-000075-0002,22,22,false,false,1.0000,1.0000,1.1142,ok,2026-04-29T10:00:00+00:00
2b59a655-2654-5252-b289-7e9616dad455,f000d381-f2f7-5a93-bc43-825f298a7685,103,22.24,2290.72,PLN,online,PL-North,2026-04-29T11:00:00+00:00,ORD-GROC-000075-0002,187,103,true,false,1.0000,1.0000,1.1748,ok,2026-04-29T11:00:00+00:00
7f90676a-3dc7-5691-9e05-6b62eda71c46,39f8628a-0f86-548c-91ee-718cae91d0c3,35,118.64,4152.40,PLN,store,PL-Central,2026-04-29T11:00:00+00:00,ORD-FASH-000076-0002,35,35,false,false,1.0000,1.2160,0.8806,ok,2026-04-29T11:00:00+00:00
ad4a2d20-e447-56da-8727-3abc64df6603,d7ba719e-c372-52f1-a68d-888ec8fb1196,28,120.11,3363.08,PLN,marketplace,PL-South,2026-04-29T12:00:00+00:00,ORD-BEAU-000077-0002,28,28,false,false,1.0000,1.1120,0.7972,ok,2026-04-29T12:00:00+00:00
5e5743ec-0861-5936-8860-ae305f8246cb,09e0d5b3-b51d-50cb-b5b7-2e5b62f35dc6,17,121.58,2066.86,PLN,wholesale,DE-East,2026-04-29T13:00:00+00:00,ORD-SPOR-000078-0002,17,17,false,false,1.0000,1.1520,0.7821,ok,2026-04-29T13:00:00+00:00
907fc713-20da-5eac-a929-f1cee1531307,e3e08a14-471a-5347-94f6-b2369070c3a7,114,18.74,2136.36,PLN,wholesale,DE-East,2026-04-29T14:00:00+00:00,ORD-SPOR-000078-0002,208,114,true,false,1.0000,1.0000,0.9633,ok,2026-04-29T14:00:00+00:00
790e3855-6c5a-581d-9921-52df97df665c,5030188b-d814-53c3-9914-3a99743cea2f,81,32.74,2651.94,PLN,wholesale,DE-East,2026-04-29T15:00:00+00:00,ORD-SPOR-000078-0002,81,81,false,false,1.0000,1.0000,1.1873,ok,2026-04-29T15:00:00+00:00
4a295701-ee77-5666-9404-5a16a927e437,c6ad2817-6d98-5707-85ba-460e2ab44c7a,49,46.74,2290.26,PLN,wholesale,DE-East,2026-04-29T16:00:00+00:00,ORD-SPOR-000078-0002,49,49,false,false,1.0000,1.0000,1.1049,ok,2026-04-29T16:00:00+00:00
fafc9ac4-b9d3-50e5-a3b0-e75cb4a22005,1564b2e3-5405-5bf0-8ac8-706225799233,38,123.05,4675.90,PLN,online,PL-North,2026-04-29T14:00:00+00:00,ORD-TOYS-000079-0002,38,38,false,false,1.0000,1.1680,0.8856,ok,2026-04-29T14:00:00+00:00
a3a6293f-96e0-5682-b743-28179e1089f7,fe2b63a8-eeb4-5208-b8d1-f4bb758543f5,24,124.52,2988.48,PLN,online,PL-North,2026-04-29T15:00:00+00:00,ORD-PET -000080-0002,24,24,false,false,1.0000,1.0720,1.0583,ok,2026-04-29T15:00:00+00:00
8c8c922a-8410-5050-812e-27a21faeca23,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,236,13.49,3183.64,PLN,online,PL-North,2026-04-29T16:00:00+00:00,ORD-PET -000080-0002,430,236,true,false,1.0000,1.0000,0.8745,ok,2026-04-29T16:00:00+00:00
bfaa2cf1-20be-591b-95fc-39dad1872c41,818addc5-51d4-57c7-a7c6-b66bb513dcaf,18,125.99,2267.82,PLN,store,PL-Central,2026-04-29T16:00:00+00:00,ORD-ELEC-000081-0002,18,18,false,false,1.0000,1.1840,1.2166,ok,2026-04-29T16:00:00+00:00
72db8051-6997-5afb-a475-1b3a1c1555a4,6b73c00c-e450-51d6-b955-9cca56d368d3,86,127.46,10961.56,PLN,marketplace,PL-South,2026-04-29T17:00:00+00:00,ORD-HOME-000082-0002,86,86,false,false,1.0000,1.1280,1.1456,ok,2026-04-29T17:00:00+00:00
834c5908-eeee-5d2d-832e-2e56614c97ee,38d5dc41-891b-50f6-a02f-fda88ad8ccde,421,11.74,4942.54,PLN,marketplace,PL-South,2026-04-29T18:00:00+00:00,ORD-HOME-000082-0002,766,421,true,false,1.0000,1.0000,1.0693,ok,2026-04-29T18:00:00+00:00
6ddb14d6-950d-5388-9476-efd1cf37b01e,e213b766-e8ca-56ff-8715-94a8c16a108d,7,128.93,902.51,PLN,wholesale,DE-East,2026-04-29T18:00:00+00:00,ORD-GROC-000083-0002,7,7,false,false,1.0000,1.0560,0.9435,ok,2026-04-29T18:00:00+00:00
c8ff556f-59bc-5f07-9675-a8e281c341f3,f000d381-f2f7-5a93-bc43-825f298a7685,71,22.24,1579.04,PLN,wholesale,DE-East,2026-04-29T19:00:00+00:00,ORD-GROC-000083-0002,130,71,true,false,1.0000,1.0000,1.2114,ok,2026-04-29T19:00:00+00:00
7fb3ac17-ee21-5d8f-a20a-8d7ce15b838d,5e4db0b5-3afc-5b37-b821-e41339bfcb8f,22,36.24,797.28,PLN,wholesale,DE-East,2026-04-29T08:00:00+00:00,ORD-GROC-000083-0002,22,22,false,false,1.0000,1.0000,0.8712,ok,2026-04-29T08:00:00+00:00
80d48105-0496-5594-be59-4800289380c9,4043dc4a-96a5-5cb6-8f09-37f10cce0de1,18,130.40,2347.20,PLN,online,PL-North,2026-04-29T19:00:00+00:00,ORD-FASH-000084-0002,18,18,false,false,1.0000,1.2160,0.9543,ok,2026-04-29T19:00:00+00:00
1465d8f2-c502-5d33-8197-4598eb2e3aa0,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,157,16.99,2667.43,PLN,online,PL-North,2026-04-29T08:00:00+00:00,ORD-FASH-000084-0002,287,157,true,false,1.0000,1.0000,1.0695,ok,2026-04-29T08:00:00+00:00
86e71e93-dae7-5047-b261-55e9503184ae,fafbca1c-6412-5747-af13-5c9678cf76df,27,131.87,3560.49,PLN,online,PL-North,2026-04-29T08:00:00+00:00,ORD-BEAU-000085-0002,27,27,false,false,1.0000,1.1120,1.1761,ok,2026-04-29T08:00:00+00:00
3cff1577-1231-5f1e-b973-4ee25afc76e6,b17680da-3917-5612-9246-0a9b60e6efe9,179,15.24,2727.96,PLN,online,PL-North,2026-04-29T09:00:00+00:00,ORD-BEAU-000085-0002,325,179,true,false,1.0000,1.0000,0.9683,ok,2026-04-29T09:00:00+00:00
bf937f35-ded0-5743-a3d6-104489e840b5,ca2f4809-df5a-51b1-b5eb-635bec356f40,33,29.24,964.92,PLN,online,PL-North,2026-04-29T10:00:00+00:00,ORD-BEAU-000085-0002,33,33,false,false,1.0000,1.0000,1.1362,ok,2026-04-29T10:00:00+00:00
5f9dd28f-dae7-57eb-a921-eacff81c8f8a,80c37084-5ec1-5934-99a2-404b2f4d677a,6,158.74,952.44,PLN,store,PL-Central,2026-04-29T09:00:00+00:00,ORD-SPOR-000086-0002,6,6,false,false,1.0000,1.0000,1.1299,ok,2026-04-29T09:00:00+00:00
1ec7b572-5ee7-57fc-a4be-94404f3389e0,4f4cdd86-60e0-5d5c-9eda-86f193a7cd21,10,160.49,1604.90,PLN,marketplace,PL-South,2026-04-29T10:00:00+00:00,ORD-TOYS-000087-0002,10,10,false,false,1.0000,1.0000,1.0763,ok,2026-04-29T10:00:00+00:00
c3774259-ea06-513e-a25f-09f833dd36f7,6ef80540-16c7-551c-95b8-9ae7373e7908,112,20.49,2294.88,PLN,marketplace,PL-South,2026-04-29T11:00:00+00:00,ORD-TOYS-000087-0002,203,112,true,false,1.0000,1.0000,0.9454,ok,2026-04-29T11:00:00+00:00
bdfb0d77-04e7-5305-8e7c-b78c118f2a9c,2480ade4-fd45-5f2a-96a0-bdb49cf41ba8,2,162.24,324.48,PLN,wholesale,DE-East,2026-04-29T11:00:00+00:00,ORD-PET -000088-0002,2,2,false,false,1.0000,1.0000,1.0302,ok,2026-04-29T11:00:00+00:00
a538250d-7b8b-5df4-b6c1-1360f39d4ec7,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,163,13.49,2198.87,PLN,wholesale,DE-East,2026-04-29T12:00:00+00:00,ORD-PET -000088-0002,297,163,true,false,1.0000,1.0000,0.8968,ok,2026-04-29T12:00:00+00:00
4941a055-af90-5037-bbd2-429f813021ff,163da9b8-d3e0-5f9e-9dd3-954c345c7684,23,27.49,632.27,PLN,wholesale,DE-East,2026-04-29T13:00:00+00:00,ORD-PET -000088-0002,23,23,false,false,1.0000,1.0000,0.8680,ok,2026-04-29T13:00:00+00:00
850e27c1-fe53-578c-be1d-8036f46068db,944b935c-7308-50ea-a7a3-71cc8f2fd4c5,44,41.49,1825.56,PLN,wholesale,DE-East,2026-04-29T14:00:00+00:00,ORD-PET -000088-0002,44,44,false,false,1.0000,1.0000,0.9615,ok,2026-04-29T14:00:00+00:00
60a308b7-97f5-5ea9-bc2c-bf34d45a025a,adacd216-df4b-557a-bee5-9d117848c764,2,163.99,327.98,PLN,online,PL-North,2026-04-29T12:00:00+00:00,ORD-ELEC-000089-0002,2,2,false,false,1.0000,1.0000,0.7973,ok,2026-04-29T12:00:00+00:00
c2b1c8f0-35f4-53fd-9da4-cb26676519a4,576f0781-3104-5d50-92f3-befe834a6fa6,174,9.99,1738.26,PLN,online,PL-North,2026-04-29T13:00:00+00:00,ORD-ELEC-000089-0002,317,174,true,false,1.0000,1.0000,0.8984,ok,2026-04-29T13:00:00+00:00
fc4bd978-d7a9-522b-b0ba-9e5974368151,ec348c6b-cb3f-5826-a791-37217bfd82f6,13,165.74,2154.62,PLN,online,PL-North,2026-04-29T13:00:00+00:00,ORD-HOME-000090-0002,13,13,false,false,1.0000,1.0000,1.1833,ok,2026-04-29T13:00:00+00:00
b5b59621-8508-5d1c-be6e-74fb9fce72c1,38d5dc41-891b-50f6-a02f-fda88ad8ccde,328,11.74,3850.72,PLN,online,PL-North,2026-04-29T14:00:00+00:00,ORD-HOME-000090-0002,596,328,true,false,1.0000,1.0000,0.9362,ok,2026-04-29T14:00:00+00:00
7393459b-f68c-5228-85a2-99f638e379a7,8cf4f802-4e89-570e-93f8-e6fcceaa622b,6,167.49,1004.94,PLN,store,PL-Central,2026-04-29T14:00:00+00:00,ORD-GROC-000091-0002,6,6,false,false,1.0000,1.0000,1.0491,ok,2026-04-29T14:00:00+00:00
