id,order_id,product_id,quantity,unit_price,total_amount,currency
1322c9e4-596d-553c-9fd9-b9a3f40e2131,b420aab4-dc9c-557a-9df9-dc3b05b9fbd1,4f4cdd86-60e0-5d5c-9eda-86f193a7cd21,12,144.44,1733.28,PLN
31082294-8eaa-5de8-89f8-1975ea40cb46,b420aab4-dc9c-557a-9df9-dc3b05b9fbd1,6ef80540-16c7-551c-95b8-9ae7373e7908,236,18.44,4351.84,PLN
7c902f3f-3d70-5316-9a6f-3e343dfb1ac5,563a8a4b-b2f7-588e-8871-b5bfdccd7060,2480ade4-fd45-5f2a-96a0-bdb49cf41ba8,4,146.02,584.08,PLN
09582363-f426-5e4e-8876-90fa310a7052,09a622d1-8b7b-5150-adbd-c2461ae35e4d,adacd216-df4b-557a-bee5-9d117848c764,7,147.59,1033.13,PLN
274736cc-9882-589e-aa12-f1d9e4129c2a,3fb3630a-3890-54df-8905-54360c2f135e,ec348c6b-cb3f-5826-a791-37217bfd82f6,5,149.17,745.85,PLN
c53c8767-c3ce-5ca4-ba93-9d46a009ccdc,3fb3630a-3890-54df-8905-54360c2f135e,38d5dc41-891b-50f6-a02f-fda88ad8ccde,379,10.57,4006.03,PLN
013d7675-b363-57e6-9af8-286a654b831a,3fb3630a-3890-54df-8905-54360c2f135e,7b6c271c-85eb-5849-9da9-76e7ab8e881f,42,23.17,973.14,PLN
92d217bb-7fde-5daa-a3ff-15a036bbc72f,3fb3630a-3890-54df-8905-54360c2f135e,60fc91ce-c105-5d41-a03f-c6f4490669e1,23,35.77,822.71,PLN
40bc2e23-4f27-5d1d-bf27-6b4d2c221af5,214bfffc-814a-5751-a3be-16408e411bdf,8cf4f802-4e89-570e-93f8-e6fcceaa622b,5,150.74,753.70,PLN
d617e8eb-479f-58a5-8155-56a0c4dc899c,214bfffc-814a-5751-a3be-16408e411bdf,f000d381-f2f7-5a93-bc43-825f298a7685,166,20.02,3323.32,PLN
b6d75636-4068-5e22-bc6d-4e539ea6b43e,38f47f08-b77d-514b-96a4-e4c1f59d9d5b,398b86fc-73de-5291-ac6a-14681329475c,2,152.32,304.64,PLN
38112795-b4b0-55dd-842c-2410f055aea2,75a2edec-1220-5b19-bac1-1575547f88e6,e760945c-f9e6-5e2e-9858-aceb64faaf84,6,153.89,923.34,PLN
a57832da-c418-531c-8b78-25990d68342f,432ade98-e89d-51c5-b0db-5776fc8cef15,a5c55cd2-b68a-541d-8134-ac1136a677dc,5,155.47,777.35,PLN
ca247d35-2442-5e9e-88a8-bdcff4b1378d,23b0cbb9-258d-5910-9f3f-a50e4348d313,ebd800fd-0820-5593-9f02-c5ad7575757b,1,157.04,157.04,PLN
2899683d-9c47-5717-b259-37a693229467,23b0cbb9-258d-5910-9f3f-a50e4348d313,6ef80540-16c7-551c-95b8-9ae7373e7908,123,18.44,2268.12,PLN
b1041da0-d3a6-5d6f-a190-5418744ad3d9,23b0cbb9-258d-5910-9f3f-a50e4348d313,92541b74-41dc-5325-b5f8-c731758cbdfc,56,31.04,1738.24,PLN
7c167b77-6c79-593f-bf5a-c48d27d48c03,23b0cbb9-258d-5910-9f3f-a50e4348d313,44953a4d-66fb-5d64-9644-a9213ce753fb,34,43.64,1483.76,PLN
12984785-30ea-59d0-a1d8-ab59a0d57652,418c365c-f6c5-5dbe-a092-afbba4ae27fe,57a04d7b-ffa2-55d5-8e3c-3099d16cc188,1,158.62,158.62,PLN
c9f479c1-31f2-5a41-8b72-d14ee99e99be,185c2c9f-6400-5203-b97a-3865c505360a,746e83f8-c019-5f34-be65-3ba6d9311b16,1,160.19,160.19,PLN
b7ac4fca-b3c5-5fd8-833b-861e76efdf2b,185c2c9f-6400-5203-b97a-3865c505360a,576f0781-3104-5d50-92f3-befe834a6fa6,587,8.99,5277.13,PLN
4a557cfa-b286-5100-b6cc-5d74b0158a98,6f7da6db-7594-5277-a3e6-9bcc20cd9caa,20bd9198-afef-51b5-88cd-25eecdc6a243,5,161.77,808.85,PLN
261ec152-fb4d-5c92-bd50-c568ff45f3a4,94d51858-38b9-5cc1-9523-06bdb59d357c,da3b1539-9617-5466-87e9-e053e2419729,4,163.34,653.36,PLN
2bd535bc-52c9-5961-a5c4-fe275156c4f1,4b88e8a7-834f-582f-b92d-007b47a33536,1e4e8bdc-40be-58a9-9f14-c7b0c6af9c9c,1,164.92,164.92,PLN
ab769e90-708e-5277-b47c-72a54d9b5ae7,4b88e8a7-834f-582f-b92d-007b47a33536,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,174,15.29,2660.46,PLN
bf134b23-f199-501e-bb1a-af9793ea8d8b,4b88e8a7-834f-582f-b92d-007b47a33536,f8f45205-4b7d-5a19-9e70-2c6d708ac79c,24,27.89,669.36,PLN
878fe36e-29f7-5295-b651-6f96b02953b4,4b88e8a7-834f-582f-b92d-007b47a33536,360ec9af-06ab-53b8-adcc-f0a8badedcdf,16,40.49,647.84,PLN
432d289a-7839-54c1-87f8-cbf5129360ad,d081078f-d2df-5180-848a-c94a6d1e93a5,576f0781-3104-5d50-92f3-befe834a6fa6,3891,8.99,34980.09,PLN
35c57568-a48e-516e-a889-6d4364190000,e2b9e3e3-fe2b-573a-80a2-6c3b89f94d95,38d5dc41-891b-50f6-a02f-fda88ad8ccde,4049,10.57,42797.93,PLN
ec9f715a-2974-5e25-808c-38dc03c7db49,e2b9e3e3-fe2b-573a-80a2-6c3b89f94d95,38d5dc41-891b-50f6-a02f-fda88ad8ccde,869,10.57,9185.33,PLN
164475b8-b496-5fe5-a986-02d4179296c0,3934126a-e5ff-5e80-9194-e761829f64ae,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,4108,12.14,49871.12,PLN
62c4d0c5-aac9-5d6c-b79c-7f12d4a96525,3934126a-e5ff-5e80-9194-e761829f64ae,f000d381-f2f7-5a93-bc43-825f298a7685,179,20.02,3583.58,PLN
f147cefd-b6e2-5e61-9962-04ccc1b607c0,5716fade-884a-5e21-8470-6ae680818151,b17680da-3917-5612-9246-0a9b60e6efe9,2419,13.72,33188.68,PLN
93046714-d33d-5ae7-9f26-89ee5e64bef3,5716fade-884a-5e21-8470-6ae680818151,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,279,15.29,4265.91,PLN
acc71517-e5db-5a52-a978-1e27a509dc33,5716fade-884a-5e21-8470-6ae680818151,f8f45205-4b7d-5a19-9e70-2c6d708ac79c,43,27.89,1199.27,PLN
de128c1e-c461-5403-937b-99d71cc12180,d76e1b69-0e12-5e55-859f-9f400818bf20,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,1651,15.29,25243.79,PLN
d01988d7-2365-5684-a099-d538f10784e9,d76e1b69-0e12-5e55-859f-9f400818bf20,b17680da-3917-5612-9246-0a9b60e6efe9,529,13.72,7257.88,PLN
6dd39ba3-59c5-5afc-a74e-5de03bf004bf,d76e1b69-0e12-5e55-859f-9f400818bf20,ca2f4809-df5a-51b1-b5eb-635bec356f40,48,26.32,1263.36,PLN
91ad8431-df45-5d8f-ac1f-328f1d1340a1,809531a9-1705-5857-ac90-a7de00c77157,e3e08a14-471a-5347-94f6-b2369070c3a7,2560,16.87,43187.20,PLN
07ac3bf9-c113-5a96-ab78-39823b0911d8,809531a9-1705-5857-ac90-a7de00c77157,e3e08a14-471a-5347-94f6-b2369070c3a7,504,16.87,8502.48,PLN
f93c1d03-0d7f-5815-a52f-8ecff1deaad8,9822dac7-d342-5074-9f59-2bf5a77eab94,6ef80540-16c7-551c-95b8-9ae7373e7908,1835,18.44,33837.40,PLN
592ab978-a6f9-5038-8e11-2e4ba67ff102,89de0949-f8f7-5406-9be3-c71605aa03e3,f000d381-f2f7-5a93-bc43-825f298a7685,1214,20.02,24304.28,PLN
5a4367fd-8f59-5e4b-8a8c-e1095c474ef1,3b289fc5-1520-5900-aae1-885dc288066d,22d48f3a-5014-5123-a1e5-345e1ddd84a3,245,21.59,5289.55,PLN
6ff5f398-e220-5e5c-921a-1c12f653f38f,3b289fc5-1520-5900-aae1-885dc288066d,576f0781-3104-5d50-92f3-befe834a6fa6,366,8.99,3290.34,PLN
6fda6926-2401-5616-97cd-7c50bd510b8a,3b289fc5-1520-5900-aae1-885dc288066d,22d48f3a-5014-5123-a1e5-345e1ddd84a3,43,21.59,928.37,PLN
679a7352-3f21-5d61-b31d-440259e48c75,5e77ebb9-a19c-5fe8-8ffc-f5c3e9f423c1,7b6c271c-85eb-5849-9da9-76e7ab8e881f,556,23.17,12882.52,PLN
22a6ea39-31ec-5413-8d02-ff74395de8e6,5e77ebb9-a19c-5fe8-8ffc-f5c3e9f423c1,38d5dc41-891b-50f6-a02f-fda88ad8ccde,686,10.57,7251.02,PLN
9ad40895-e354-5cff-8829-93e71476445a,5e77ebb9-a19c-5fe8-8ffc-f5c3e9f423c1,7b6c271c-85eb-5849-9da9-76e7ab8e881f,116,23.17,2687.72,PLN
d1a01352-2842-584c-aecd-cf16c46fdc2d,072051aa-8466-503e-a31b-900bc51d9a65,163da9b8-d3e0-5f9e-9dd3-954c345c7684,227,24.74,5615.98,PLN
9645c525-38c3-5d2d-ab84-e8a570cebf00,fc947bdf-5fb7-5799-a75f-ac76e52c379a,ca2f4809-df5a-51b1-b5eb-635bec356f40,299,26.32,7869.68,PLN
3cc618ce-f01b-5118-8bce-5e6c30773c19,fc947bdf-5fb7-5799-a75f-ac76e52c379a,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,380,15.29,5810.20,PLN
13e01de8-3a13-5186-98b9-3e9438ede8c8,9ae9dfb5-ceef-5be2-9ec0-3f44b17e2fae,f8f45205-4b7d-5a19-9e70-2c6d708ac79c,371,27.89,10347.19,PLN
7ea23f2d-0f9b-51ef-838b-f9bab3ebf2f1,9ae9dfb5-ceef-5be2-9ec0-3f44b17e2fae,b17680da-3917-5612-9246-0a9b60e6efe9,755,13.72,10358.60,PLN
26d940f6-c9f9-5d62-87d6-0f9f793c6073,93fe51e8-e3c7-5ac8-940a-6d0997ce73d6,5030188b-d814-53c3-9914-3a99743cea2f,516,29.47,15206.52,PLN
083f2f8d-5f71-5c21-87fe-36956a12b407,93fe51e8-e3c7-5ac8-940a-6d0997ce73d6,e3e08a14-471a-5347-94f6-b2369070c3a7,292,16.87,4926.04,PLN
8d5a9639-444f-535a-89ff-1084862b6d5c,93fe51e8-e3c7-5ac8-940a-6d0997ce73d6,5030188b-d814-53c3-9914-3a99743cea2f,100,29.47,2947.00,PLN
998d008c-9fd0-5654-a51f-c6519af95273,b2d3b0d2-2b53-5d92-aad9-1029678f7889,92541b74-41dc-5325-b5f8-c731758cbdfc,478,31.04,14837.12,PLN
387688e1-e582-54b3-be2f-194507c5e73d,b2d3b0d2-2b53-5d92-aad9-1029678f7889,6ef80540-16c7-551c-95b8-9ae7373e7908,208,18.44,3835.52,PLN
7894a4c5-ca13-5aa1-9b2e-b3707b859098,0b3abdb4-e082-5ca6-99cd-fdb471ffe58b,5e4db0b5-3afc-5b37-b821-e41339bfcb8f,203,32.62,6621.86,PLN
fdf29473-04f1-5da1-8ffa-249d6511ed1b,0b3abdb4-e082-5ca6-99cd-fdb471ffe58b,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,615,12.14,7466.10,PLN
7af96486-842d-54b7-a591-1d218a4acd66,0b3abdb4-e082-5ca6-99cd-fdb471ffe58b,163da9b8-d3e0-5f9e-9dd3-954c345c7684,45,24.74,1113.30,PLN
7deb767f-9011-5138-b86d-cc3c5f82e67e,a2b0a1bb-3632-529b-98fe-b35928c07618,6836df32-8a55-5c22-8e6b-ed15005c6d4a,727,34.19,24856.13,PLN
011d7fd0-b525-5d80-80c5-51f139faf4fc,be758c2d-8fa4-59ae-97dd-3d958d99a322,60fc91ce-c105-5d41-a03f-c6f4490669e1,454,35.77,16239.58,PLN
28368fc5-2e50-576e-8335-81b755c94720,777aeda2-01ab-549c-929a-541fdb469462,944b935c-7308-50ea-a7a3-71cc8f2fd4c5,304,37.34,11351.36,PLN
027102aa-91a7-5b3b-a32d-12c1d2ce4eaa,777aeda2-01ab-549c-929a-541fdb469462,f000d381-f2f7-5a93-bc43-825f298a7685,143,20.02,2862.86,PLN
61c9a376-3508-59b3-b25a-f8c49578e423,777aeda2-01ab-549c-929a-541fdb469462,5e4db0b5-3afc-5b37-b821-e41339bfcb8f,33,32.62,1076.46,PLN
d6546738-bc87-5038-88e6-889c6dbb8263,b07dbae9-a984-597a-91ba-6d10163e5282,b3eddb5e-2feb-5a7d-9d80-832a203e282f,320,38.92,12454.40,PLN
2683b1f4-3d12-5af6-81ba-1bfa39e12cb5,b07dbae9-a984-597a-91ba-6d10163e5282,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,357,15.29,5458.53,PLN
f8aa314f-17e8-5836-8860-2338883afaea,cb385d8f-8471-5bb9-b18f-9d1f7cde53a4,360ec9af-06ab-53b8-adcc-f0a8badedcdf,265,40.49,10729.85,PLN
06cb8384-f6e3-5685-8b79-ba80ea50a5cb,cb385d8f-8471-5bb9-b18f-9d1f7cde53a4,b17680da-3917-5612-9246-0a9b60e6efe9,509,13.72,6983.48,PLN
3d9d3be2-bfc6-561b-92e4-085ab2ad958c,b1b6442d-758f-5dfc-9f61-f9298e82bf12,c6ad2817-6d98-5707-85ba-460e2ab44c7a,407,42.07,17122.49,PLN
3317a8a7-3861-5064-8524-227f45f68da5,15605288-a1b3-56ba-b489-580d65236cd9,44953a4d-66fb-5d64-9644-a9213ce753fb,573,43.64,25005.72,PLN
7ec776e8-60d2-57c1-a472-c01dfb9f5862,a307b714-b8ba-506a-8a04-eb9ceced769b,5acda6c0-5a1e-5e97-9a2c-6a29d8118012,446,45.22,20168.12,PLN
68620af5-14b5-5d9d-be8c-343c8d73102d,a307b714-b8ba-506a-8a04-eb9ceced769b,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,473,12.14,5742.22,PLN
b6cfda58-e428-5586-8404-f686fa0c7c97,a307b714-b8ba-506a-8a04-eb9ceced769b,163da9b8-d3e0-5f9e-9dd3-954c345c7684,36,24.74,890.64,PLN
38338890-e38d-5eab-ba00-7e8d5d28a8b6,605d1004-b9c2-5e61-94a4-695e0399e2da,06f4fcc4-2bd2-526c-bfc8-6a4cbad967b3,519,46.79,24284.01,PLN
62840887-500c-5b46-8f85-3548e1e0a170,316aa684-7996-53aa-8ca7-877716b2c00a,b6756d87-a0a0-556a-b6ed-1c904680ceb4,68,48.37,3289.16,PLN
338c1327-437a-5d3b-87d0-3442150bc1f8,95026b30-2cc0-5863-8251-7ccacd479940,78d65be0-4c32-5c7a-932c-89673632def9,72,49.94,3595.68,PLN
3669303f-41ab-53d7-bbc9-cc12b16388b9,b8e3d277-3c60-55f4-9370-e6854ef85d2c,01fc3b7e-8b29-50d3-a3d4-bc713fa84405,60,51.52,3091.20,PLN
262a4a4b-14f8-52ef-aef6-59dee9bf2157,a169712a-630b-5a50-8552-3ed39cf542ff,e97682bc-117f-532b-8b65-b717c09bc30f,39,53.09,2070.51,PLN
2950ee0c-c0c0-54c5-8605-67e274a4219d,a169712a-630b-5a50-8552-3ed39cf542ff,b17680da-3917-5612-9246-0a9b60e6efe9,363,13.72,4980.36,PLN
ad9cefd2-2711-5470-8f24-ae777bdde504,a169712a-630b-5a50-8552-3ed39cf542ff,ca2f4809-df5a-51b1-b5eb-635bec356f40,40,26.32,1052.80,PLN
1b57a0d7-0976-558a-a460-03890a7bcd8b,cafc94d8-4547-5bff-b34e-cf2173f62cd3,b7d44817-034b-51e8-84f0-70a921a96cdb,113,54.67,6177.71,PLN
af67947c-da25-594e-b867-916eaf32f058,cafc94d8-4547-5bff-b34e-cf2173f62cd3,e3e08a14-471a-5347-94f6-b2369070c3a7,387,16.87,6528.69,PLN
6bcc6c03-8847-504d-abdc-dd39a19e0e64,276199fc-de0b-51f4-8599-b1fd9995e7be,85e7e944-3e11-5a89-ac96-c23167ff32dc,96,56.24,5399.04,PLN
24e374d9-65fb-5de7-9388-95ab68d9de08,de2d107f-fa0e-5bca-8f86-b4f90cdd67a3,975dfb1e-69d1-5f10-8875-2e1acefd4859,91,57.82,5261.62,PLN
967f4b7c-a9c0-5eaa-bb05-374e3a9f4877,de2d107f-fa0e-5bca-8f86-b4f90cdd67a3,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,615,12.14,7466.10,PLN
5d4c905b-97bf-5e40-9b98-4a914dce04b2,350d82ca-0b7f-52c0-90a0-d57dd7248ab5,ac6c0b36-b856-5925-aca7-b8e3bb4639a3,89,59.39,5285.71,PLN
93d02dbf-020e-5021-9c89-f158151bcbc1,350d82ca-0b7f-52c0-90a0-d57dd7248ab5,576f0781-3104-5d50-92f3-befe834a6fa6,697,8.99,6266.03,PLN
80b95497-cd69-5e01-a679-7faaab22dcc9,67842c89-4d6c-5f16-bf6f-cd63b28819b3,7d15b52f-782f-5fa8-9c0b-78ebb03a07a5,116,60.97,7072.52,PLN
ef3f1205-d91a-544b-9c90-bcc776bdc68a,67842c89-4d6c-5f16-bf6f-cd63b28819b3,38d5dc41-891b-50f6-a02f-fda88ad8ccde,638,10.57,6743.66,PLN
6c7431ba-c2b0-526c-a346-81384fcde6bd,67842c89-4d6c-5f16-bf6f-cd63b28819b3,7b6c271c-85eb-5849-9da9-76e7ab8e881f,67,23.17,1552.39,PLN
cc3fabc3-3331-5aac-80c6-2c5997735f10,67842c89-4d6c-5f16-bf6f-cd63b28819b3,60fc91ce-c105-5d41-a03f-c6f4490669e1,42,35.77,1502.34,PLN
a5a6e99e-a8fe-5276-a5a4-7cac446768df,f61182fa-54d5-5b14-8f70-b1480dd394b3,2532c2ec-f726-59a0-9af7-a077b1c5c99d,41,62.54,2564.14,PLN
71cf757b-9516-500f-b986-07c2d674f1ec,f61182fa-54d5-5b14-8f70-b1480dd394b3,f000d381-f2f7-5a93-bc43-825f298a7685,141,20.02,2822.82,PLN
fd409cc8-b5ac-5750-85cd-f882334e92dd,f61182fa-54d5-5b14-8f70-b1480dd394b3,5e4db0b5-3afc-5b37-b821-e41339bfcb8f,34,32.62,1109.08,PLN
d40b203f-dc63-520b-8933-4334538109ea,a86b93ce-ab9a-5bbf-aff7-1d69a9cb4e3b,6e80b7e9-0667-54ce-838e-56aca777afef,84,64.12,5386.08,PLN
eefdfe60-09cf-5cda-91e2-ff2db7bc8124,78e67098-5de8-5adc-ae83-6b5140da777e,9a6922f7-9343-52bc-89b0-d1db33a0340d,66,65.69,4335.54,PLN
58ecb550-34e4-5351-bed9-0c106c523729,6e045613-60c5-5a85-897c-2a0e32787546,f42ebea5-b984-5835-bd6a-106e6e6fdcfb,143,67.27,9619.61,PLN
63e1d19a-6975-5874-b402-8885c2aa658b,fb6a4c6c-b70e-5621-94ee-34344e0a8218,9cf88386-0bed-5ac4-9a5f-045e8b2a7a00,37,68.84,2547.08,PLN
b9e8ba00-ac8c-57b0-b241-9c8c8d5f7d74,fb6a4c6c-b70e-5621-94ee-34344e0a8218,6ef80540-16c7-551c-95b8-9ae7373e7908,156,18.44,2876.64,PLN
9a5132fa-7ac9-5881-b662-776b3ce8c43d,fb6a4c6c-b70e-5621-94ee-34344e0a8218,92541b74-41dc-5325-b5f8-c731758cbdfc,99,31.04,3072.96,PLN
e569f587-715b-5cc6-a31f-1e7189b1000a,fb6a4c6c-b70e-5621-94ee-34344e0a8218,44953a4d-66fb-5d64-9644-a9213ce753fb,64,43.64,2792.96,PLN
838e6b9b-c5c3-539d-a16b-ad44f29ea62f,b5722bc0-f477-5cf1-91b0-864910056fce,ac8ce360-9980-5f71-b176-285323c963b8,45,70.42,3168.90,PLN
bd2dbb35-9ea9-54ff-a5aa-60902483ce08,806c60d4-f1cf-542a-97da-4976eb32c5f8,58e54d28-afe6-5090-9990-c3649b754085,138,71.99,9934.62,PLN
d2e9d6f1-5fcd-5c75-9610-78c12cc16e77,806c60d4-f1cf-542a-97da-4976eb32c5f8,576f0781-3104-5d50-92f3-befe834a6fa6,459,8.99,4126.41,PLN
bf2188b5-f67f-5888-a259-868845b7ec5e,806c60d4-f1cf-542a-97da-4976eb32c5f8,22d48f3a-5014-5123-a1e5-345e1ddd84a3,72,21.59,1554.48,PLN
9bd81453-363b-57e2-a445-1fa4c01f11bd,c4a0f8e4-a85b-5a7d-9261-fce29b0f562e,ab1d5346-1d4b-582e-bd7a-c0685e487f0b,50,73.57,3678.50,PLN
962b44cd-72a1-5ada-9d04-481b3e373549,c4a0f8e4-a85b-5a7d-9261-fce29b0f562e,38d5dc41-891b-50f6-a02f-fda88ad8ccde,954,10.57,10083.78,PLN
a477d854-73e4-5fe5-ac7c-27d2b2247917,312a1357-09eb-5a58-9918-d120a25c8165,5a4f9e8e-a5d6-5631-ae53-ffbfaec4450c,142,75.14,10669.88,PLN
a217432a-2aea-5291-b13e-917a84d97bc7,6d2b14b0-5225-5ff6-b934-838bc7284d1d,aea54154-8157-5774-8110-fba37ae17360,76,76.72,5830.72,PLN
4da8bc6f-6a82-5eb2-83bc-d8deb9373734,6d2b14b0-5225-5ff6-b934-838bc7284d1d,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,253,15.29,3868.37,PLN
bea53318-264a-5118-8c85-5c4229a892d1,6d2b14b0-5225-5ff6-b934-838bc7284d1d,f8f45205-4b7d-5a19-9e70-2c6d708ac79c,31,27.89,864.59,PLN
8a01a59e-53a2-54b2-ab28-81b596405e7c,5402b914-d237-5af2-a6cf-e54a93007337,293b0637-4956-51c6-b5b9-b71cef14f7a6,75,78.29,5871.75,PLN
5e5efdd5-2b4b-527c-b82c-7853d159d2a2,65b0e97c-3e3a-5b14-9396-809395bd1782,5125db4d-be56-5fed-8c57-2cb37186845a,65,79.87,5191.55,PLN
24323919-c17f-5c8e-aaf9-1fa3f0993309,208d1a15-eac5-50b5-a889-070bf266c272,ce797b7a-af13-5663-88da-14c0a9fe5a63,16,81.44,1303.04,PLN
dc3a01c6-6834-51b1-848a-d14c17cfe21a,709bc346-f28b-5e2c-b499-420d194b4619,ef4975d2-c692-52bd-9c55-6fc144747695,92,83.02,7637.84,PLN
49cfd98a-d113-53c4-afbb-a9af722779a9,4f36808d-2002-51b8-87a0-07707999c695,91c81a29-2ca8-52e7-bffd-af9c56b7218c,14,84.59,1184.26,PLN
be5328e7-451a-5efa-b434-0cfc4dc2d85d,4f36808d-2002-51b8-87a0-07707999c695,576f0781-3104-5d50-92f3-befe834a6fa6,437,8.99,3928.63,PLN
37941095-f438-51a1-a279-693fee3e1cf1,4f36808d-2002-51b8-87a0-07707999c695,22d48f3a-5014-5123-a1e5-345e1ddd84a3,44,21.59,949.96,PLN
04229f21-5961-5c3d-a698-644d9518e60b,2c651ba9-98d1-5982-b490-1cb15b62108f,ef601e27-fbe0-531a-8b8b-900d8745a901,98,86.17,8444.66,PLN
9b8a121c-f829-5f7c-a82f-95dd0becc7b1,2c651ba9-98d1-5982-b490-1cb15b62108f,38d5dc41-891b-50f6-a02f-fda88ad8ccde,806,10.57,8519.42,PLN
e76e936a-440f-52be-93e9-efca78698713,ea5b7485-a41d-5b06-be2a-a62dcb9a8746,ee0c49cd-0889-5cbf-90de-badbe7517995,46,87.74,4036.04,PLN
5996f76b-01f0-5068-8064-8e50fa43a03e,41c194b9-ce7b-541f-afed-ad78d7c7cd29,c74c4e40-b157-5011-aa3d-ec349fb61826,76,89.32,6788.32,PLN
ea5b256c-4e0d-5cd5-a229-ef1f00eb899d,ad0d2c3e-a213-58fe-8faf-744e4a24b8fb,bdef6401-48fd-5078-a4a6-0b385d763314,79,90.89,7180.31,PLN
ebc912fb-f912-5bbb-adc5-d888e49d15bf,970a8018-ebe7-5b72-a48e-5a614bdfa755,7ee0dda2-02c2-549d-92e2-6eb7117b919d,31,92.47,2866.57,PLN
1df63fef-9e23-5963-833c-282f43d4df7c,970a8018-ebe7-5b72-a48e-5a614bdfa755,e3e08a14-471a-5347-94f6-b2369070c3a7,336,16.87,5668.32,PLN
653af2d0-37d8-5a29-a019-4380ed20f301,970a8018-ebe7-5b72-a48e-5a614bdfa755,5030188b-d814-53c3-9914-3a99743cea2f,76,29.47,2239.72,PLN
4d63bb50-2667-5667-80a1-b43b53c9bfc3,970a8018-ebe7-5b72-a48e-5a614bdfa755,c6ad2817-6d98-5707-85ba-460e2ab44c7a,46,42.07,1935.22,PLN
bd186e7a-3eeb-5f1c-8eac-e5465c5f319e,3e87368e-bc44-502c-9d0b-451a564e0cef,ab4674bc-4106-51c6-b44a-9ca109374b4f,61,94.04,5736.44,PLN
e67d2144-d36b-55cc-8d15-d9e55bdb57c6,3e87368e-bc44-502c-9d0b-451a564e0cef,6ef80540-16c7-551c-95b8-9ae7373e7908,243,18.44,4480.92,PLN
976336e0-8f51-5389-88bf-a65d4603e2b0,e6a3d2e7-03e7-548e-ae72-cf11c6b3d501,88370064-3581-5cf2-9047-50dd2a1397e0,34,95.62,3251.08,PLN
c22266bf-a8b4-5d18-82b2-79e9f9db6868,d4e4cdf1-b3c9-5642-ae15-afbac6824c01,e99fb2c3-af82-55dc-a4f5-05e1d6698616,34,97.19,3304.46,PLN
43e637e7-ad7c-56d1-b52d-f21a7188c12e,d4e4cdf1-b3c9-5642-ae15-afbac6824c01,576f0781-3104-5d50-92f3-befe834a6fa6,471,8.99,4234.29,PLN
4594b5eb-9791-509f-9344-caae2b3f3aed,a3c1053e-9a68-523c-8c4e-bc1cbe8964ba,f32ca738-f369-5d10-a674-7ee267c90f10,35,98.77,3456.95,PLN
58347b98-48ce-5f28-a3d0-61c0eff32f70,a3c1053e-9a68-523c-8c4e-bc1cbe8964ba,38d5dc41-891b-50f6-a02f-fda88ad8ccde,773,10.57,8170.61,PLN
2728d29c-7034-5b26-8e87-1e25d7f11623,17c35e78-8fa0-5e20-a7cf-a564aa7e70cb,1a75e928-29ff-5256-9b8e-492b71e4a9eb,49,100.34,4916.66,PLN
6817eaf1-f394-5dad-a682-1afd3c804e15,17c35e78-8fa0-5e20-a7cf-a564aa7e70cb,f000d381-f2f7-5a93-bc43-825f298a7685,111,20.02,2222.22,PLN
cc8aadf7-a465-54b7-9b89-3bc2cab18b08,17c35e78-8fa0-5e20-a7cf-a564aa7e70cb,5e4db0b5-3afc-5b37-b821-e41339bfcb8f,25,32.62,815.50,PLN
9dc6ad7c-74ce-5b82-a833-392d9f54854b,1d176450-7dc7-5159-a41e-882453cdeded,c05f9712-2ad5-54a6-bb81-158133cd3bd9,129,101.92,13147.68,PLN
d15eca8c-6b88-5e30-87b7-320736d251da,bdfb7d75-92a3-5de8-8c7a-48808be8883d,dcbefd02-d790-5d82-b528-14470a618fa6,24,103.49,2483.76,PLN
43cfee2e-6d3d-5982-b8ff-0e1fb1c27982,bdfb7d75-92a3-5de8-8c7a-48808be8883d,b17680da-3917-5612-9246-0a9b60e6efe9,556,13.72,7628.32,PLN
5cb4fc6a-557f-571d-bc9a-4d040f4ba177,6f253868-149f-5b47-ae06-129d6022812a,70103cb6-8c8c-5035-8835-8dba958ea703,18,105.07,1891.26,PLN
ceef45f2-1868-5919-b68e-6ca7df4f02f2,2b9f8f61-f4b5-5a9c-aa95-588d181e3c54,874f1b3f-f15c-5575-af9b-537ba7b68f80,46,106.64,4905.44,PLN
73a402f2-f703-5f49-ab65-8a5bcb5b93b5,2b9f8f61-f4b5-5a9c-aa95-588d181e3c54,6ef80540-16c7-551c-95b8-9ae7373e7908,345,18.44,6361.80,PLN
069cd20c-78a7-5a64-8006-1941b45c739c,849c050b-81c5-5e71-8117-7e6c72443d49,68343b6b-e6e1-53cd-9d7e-113d3dd3fb4f,28,108.22,3030.16,PLN
