id,order_reference,store_id,channel,region,status,order_total,currency,ordered_at,created_at
3ed7e4be-a815-5fd1-b048-58e6088023bd,ORD-HOME-000074-0013,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,9421.72,PLN,2026-04-18T09:00:00+00:00,2026-04-18T09:00:00+00:00
174f4440-3201-583b-87c0-54d05f81bd1e,ORD-GROC-000075-0013,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,4142.82,PLN,2026-04-18T10:00:00+00:00,2026-04-18T10:00:00+00:00
d73e8c2b-0008-5a0e-a40f-b58f9ba3215e,ORD-FASH-000076-0013,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,10169.60,PLN,2026-04-18T11:00:00+00:00,2026-04-18T11:00:00+00:00
97ccc46d-e4b9-5d3a-be7b-78f48a3b31b8,ORD-BEAU-000077-0013,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,5045.80,PLN,2026-04-18T12:00:00+00:00,2026-04-18T12:00:00+00:00
21666fe5-34c3-5bbd-ae0c-3b26ba3d58db,ORD-SPOR-000078-0013,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,5210.80,PLN,2026-04-18T13:00:00+00:00,2026-04-18T13:00:00+00:00
faf86711-4791-5627-b252-b7f84bc2ee63,ORD-TOYS-000079-0013,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,15287.28,PLN,2026-04-18T14:00:00+00:00,2026-04-18T14:00:00+00:00
58ba4790-bb77-545d-a96f-e11c1a43f3ab,ORD-PET -000080-0013,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,10352.42,PLN,2026-04-18T15:00:00+00:00,2026-04-18T15:00:00+00:00
9c1e7b9a-a985-5d4e-b6cd-efcb20ec6bba,ORD-ELEC-000081-0013,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,2294.83,PLN,2026-04-18T16:00:00+00:00,2026-04-18T16:00:00+00:00
164f2cd1-150c-5c88-abf3-b02e0362a9ac,ORD-HOME-000082-0013,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,7715.33,PLN,2026-04-18T17:00:00+00:00,2026-04-18T17:00:00+00:00
df95daae-ed90-563c-9bda-549292bc2520,ORD-GROC-000083-0013,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,6653.34,PLN,2026-04-18T18:00:00+00:00,2026-04-18T18:00:00+00:00
7204a060-36db-5272-80a9-3b9f432d0aa6,ORD-FASH-000084-0013,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,5169.64,PLN,2026-04-18T19:00:00+00:00,2026-04-18T19:00:00+00:00
2b25a5ee-2b40-5cd9-a222-d6da15744e3c,ORD-BEAU-000085-0013,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,5227.73,PLN,2026-04-18T08:00:00+00:00,2026-04-18T08:00:00+00:00
8974742e-82ed-53b3-9053-a02516d70b47,ORD-SPOR-000086-0013,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,1285.83,PLN,2026-04-18T09:00:00+00:00,2026-04-18T09:00:00+00:00
ed1083f1-9a98-56e6-9a75-7eade29ec3fd,ORD-TOYS-000087-0013,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,4525.72,PLN,2026-04-18T10:00:00+00:00,2026-04-18T10:00:00+00:00
174481a3-0d0d-5f02-b833-e24ac1bed877,ORD-PET -000088-0013,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,7873.20,PLN,2026-04-18T11:00:00+00:00,2026-04-18T11:00:00+00:00
e900fe88-477f-5da8-b167-132a89e2a068,ORD-ELEC-000089-0013,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,737.95,PLN,2026-04-18T12:00:00+00:00,2026-04-18T12:00:00+00:00
207fb414-b28d-5e0b-ac59-a27a8503e566,ORD-HOME-000090-0013,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,1939.21,PLN,2026-04-18T13:00:00+00:00,2026-04-18T13:00:00+00:00
896fa260-9062-50fc-a44c-603a19f46239,ORD-GROC-000091-0013,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,4578.70,PLN,2026-04-18T14:00:00+00:00,2026-04-18T14:00:00+00:00
2a94e09e-d946-5637-a34d-6ad685da38fe,ORD-FASH-000092-0013,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,3141.23,PLN,2026-04-18T15:00:00+00:00,2026-04-18T15:00:00+00:00
86af0c0c-f470-51b0-95da-ae9fb4acbf60,ORD-BEAU-000093-0013,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,10167.65,PLN,2026-04-18T16:00:00+00:00,2026-04-18T16:00:00+00:00
453540c7-8c21-5de6-a460-b3af8de96e70,ORD-SPOR-000094-0013,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,9287.11,PLN,2026-04-18T17:00:00+00:00,2026-04-18T17:00:00+00:00
3b4efbd9-cb2e-5a4d-b7dc-323c088de7a9,ORD-TOYS-000095-0013,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,157.04,PLN,2026-04-18T18:00:00+00:00,2026-04-18T18:00:00+00:00
56235ce8-567b-51dc-9946-6c823b232d31,ORD-PET -000096-0013,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,158.62,PLN,2026-04-18T19:00:00+00:00,2026-04-18T19:00:00+00:00
fa754150-7c47-5da1-8985-eb0bdb6e8b0c,ORD-ELEC-000097-0013,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,4685.82,PLN,2026-04-18T08:00:00+00:00,2026-04-18T08:00:00+00:00
d559dd11-7c6a-52bf-94bc-cb60fc65f065,ORD-HOME-000098-0013,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,647.08,PLN,2026-04-18T09:00:00+00:00,2026-04-18T09:00:00+00:00
4bf316db-ef3a-5172-b64a-3a9ddd76902c,ORD-GROC-000099-0013,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,4834.36,PLN,2026-04-18T10:00:00+00:00,2026-04-18T10:00:00+00:00
3b520be6-c983-5ef7-9196-533beb9536bb,ORD-FASH-000100-0013,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,164.92,PLN,2026-04-18T11:00:00+00:00,2026-04-18T11:00:00+00:00
8cd70703-5f4c-56d0-9216-9e8445cd34a5,ORD-ELEC-000001-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,11302.55,PLN,2026-04-17T08:00:00+00:00,2026-04-17T08:00:00+00:00
08c11df9-b605-5ff4-9dd2-c8deebe10161,ORD-HOME-000002-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,42649.95,PLN,2026-04-17T09:00:00+00:00,2026-04-17T09:00:00+00:00
a50ccca1-8bb1-5cb7-8daf-5ea7f54ae8c7,ORD-GROC-000003-0014,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,41021.06,PLN,2026-04-17T10:00:00+00:00,2026-04-17T10:00:00+00:00
2d220750-9dab-515f-be45-20e661b4038e,ORD-FASH-000004-0014,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,48815.76,PLN,2026-04-17T11:00:00+00:00,2026-04-17T11:00:00+00:00
f213971f-7372-5b76-940b-b2c6bb00bfc7,ORD-BEAU-000005-0014,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,34081.41,PLN,2026-04-17T12:00:00+00:00,2026-04-17T12:00:00+00:00
47fd7894-15b3-5676-aa61-cc72de8e9366,ORD-SPOR-000006-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,21696.22,PLN,2026-04-17T13:00:00+00:00,2026-04-17T13:00:00+00:00
19174701-d35d-527f-9d78-7581baee96aa,ORD-TOYS-000007-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,23197.52,PLN,2026-04-17T14:00:00+00:00,2026-04-17T14:00:00+00:00
55a3b1df-496d-5e1e-8876-fb19cc3b9fdf,ORD-PET -000008-0014,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,31719.46,PLN,2026-04-17T15:00:00+00:00,2026-04-17T15:00:00+00:00
7e7bd978-a8c2-5d6c-bc8e-59fae3022b8a,ORD-ELEC-000009-0014,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,10384.79,PLN,2026-04-17T16:00:00+00:00,2026-04-17T16:00:00+00:00
0b7f2f6c-efd6-5f72-9116-11da26ebff44,ORD-HOME-000010-0014,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,21107.87,PLN,2026-04-17T17:00:00+00:00,2026-04-17T17:00:00+00:00
dd4e6dd9-3deb-54f3-ba9a-5c74660a1279,ORD-GROC-000011-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,6592.74,PLN,2026-04-17T18:00:00+00:00,2026-04-17T18:00:00+00:00
c4465ff6-a104-5942-8649-b1e0eed9cb24,ORD-FASH-000012-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,5579.84,PLN,2026-04-17T19:00:00+00:00,2026-04-17T19:00:00+00:00
8cdff96a-4720-5d39-84c1-9b1c1014187f,ORD-BEAU-000013-0014,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,9594.16,PLN,2026-04-17T08:00:00+00:00,2026-04-17T08:00:00+00:00
eab4acb0-acc0-5d79-a688-4e59fc023d27,ORD-SPOR-000014-0014,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,19597.55,PLN,2026-04-17T09:00:00+00:00,2026-04-17T09:00:00+00:00
9d785a32-bbbc-5c58-aa71-eaa826dca8b1,ORD-TOYS-000015-0014,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,33248.60,PLN,2026-04-17T10:00:00+00:00,2026-04-17T10:00:00+00:00
a2bae044-03a6-51bc-bf01-6652b77121ed,ORD-PET -000016-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,6690.32,PLN,2026-04-17T11:00:00+00:00,2026-04-17T11:00:00+00:00
0fb0c7ce-616a-5db3-b155-58c01babad97,ORD-ELEC-000017-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,27650.76,PLN,2026-04-17T12:00:00+00:00,2026-04-17T12:00:00+00:00
1a87f09f-c6b5-5074-8291-809b2d6a78e8,ORD-HOME-000018-0014,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,20762.42,PLN,2026-04-17T13:00:00+00:00,2026-04-17T13:00:00+00:00
af813050-31ba-5509-8551-2df3f917b49a,ORD-GROC-000019-0014,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,19118.08,PLN,2026-04-17T14:00:00+00:00,2026-04-17T14:00:00+00:00
e230a5fb-e4e8-5b91-a8e4-769845cb4656,ORD-FASH-000020-0014,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,22548.58,PLN,2026-04-17T15:00:00+00:00,2026-04-17T15:00:00+00:00
b936318c-b5ca-5e6d-924e-21147fd41d00,ORD-BEAU-000021-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,6662.32,PLN,2026-04-17T16:00:00+00:00,2026-04-17T16:00:00+00:00
b38b6f75-4976-52f7-b302-2d07b3fa0d56,ORD-SPOR-000022-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,20375.32,PLN,2026-04-17T17:00:00+00:00,2026-04-17T17:00:00+00:00
69ae551c-f2ba-52da-a0ef-ddffbac863b4,ORD-TOYS-000023-0014,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,34232.40,PLN,2026-04-17T18:00:00+00:00,2026-04-17T18:00:00+00:00
207a33f9-088a-5841-8c54-e0eb3004f22f,ORD-PET -000024-0014,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,35316.82,PLN,2026-04-17T19:00:00+00:00,2026-04-17T19:00:00+00:00
048e0e3c-a39b-5d54-a35f-8fc251eba70b,ORD-ELEC-000025-0014,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,42485.32,PLN,2026-04-17T08:00:00+00:00,2026-04-17T08:00:00+00:00
6159b6ad-2e31-5311-a840-bcf8d1207025,ORD-HOME-000026-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,5161.87,PLN,2026-04-17T09:00:00+00:00,2026-04-17T09:00:00+00:00
4e1ae83a-4091-58ff-94dd-36b236a0dc9a,ORD-GROC-000027-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,3345.98,PLN,2026-04-17T10:00:00+00:00,2026-04-17T10:00:00+00:00
6cc8ff15-273a-5045-b622-8ead1d69057c,ORD-FASH-000028-0014,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,3297.28,PLN,2026-04-17T11:00:00+00:00,2026-04-17T11:00:00+00:00
dae282e8-8cca-5d30-beec-b85815ad86ac,ORD-BEAU-000029-0014,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,4300.29,PLN,2026-04-17T12:00:00+00:00,2026-04-17T12:00:00+00:00
558291eb-6a09-5586-b329-aa420d70cdbc,ORD-SPOR-000030-0014,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,18290.93,PLN,2026-04-17T13:00:00+00:00,2026-04-17T13:00:00+00:00
b1632112-c05f-5a2b-941a-0cbe817da39b,ORD-TOYS-000031-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,5849.68,PLN,2026-04-17T14:00:00+00:00,2026-04-17T14:00:00+00:00
021a088e-bee5-5bcd-b2f5-ed1c693a33f9,ORD-PET -000032-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,12974.64,PLN,2026-04-17T15:00:00+00:00,2026-04-17T15:00:00+00:00
7d7d9aaf-5102-5257-9d33-30e9ab33a5f9,ORD-ELEC-000033-0014,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,11443.86,PLN,2026-04-17T16:00:00+00:00,2026-04-17T16:00:00+00:00
9a47111a-6fa9-576d-acf2-23612a73c7bf,ORD-HOME-000034-0014,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,8657.74,PLN,2026-04-17T17:00:00+00:00,2026-04-17T17:00:00+00:00
54b7f0c4-c32f-5805-af77-c7a7e48759c9,ORD-GROC-000035-0014,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,3502.24,PLN,2026-04-17T18:00:00+00:00,2026-04-17T18:00:00+00:00
b0e4a338-0653-5f2d-a511-361ef012f338,ORD-FASH-000036-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,5065.19,PLN,2026-04-17T19:00:00+00:00,2026-04-17T19:00:00+00:00
3f568063-78b7-53b8-984e-7ca66edb2329,ORD-BEAU-000037-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,8912.61,PLN,2026-04-17T08:00:00+00:00,2026-04-17T08:00:00+00:00
bde29a35-403f-50ac-a8b3-c445429d7852,ORD-SPOR-000038-0014,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,23958.69,PLN,2026-04-17T09:00:00+00:00,2026-04-17T09:00:00+00:00
b73d1789-1f79-5b78-bcde-1fadd187337c,ORD-TOYS-000039-0014,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,4130.40,PLN,2026-04-17T10:00:00+00:00,2026-04-17T10:00:00+00:00
38eedc1b-a1f8-53d6-87e5-4d46b5a815e6,ORD-PET -000040-0014,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,11659.72,PLN,2026-04-17T11:00:00+00:00,2026-04-17T11:00:00+00:00
5d78d178-e4a9-5aac-a7f1-1cef4b54909d,ORD-ELEC-000041-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,5829.37,PLN,2026-04-17T12:00:00+00:00,2026-04-17T12:00:00+00:00
de0b3ccb-c12b-582a-aa3a-c912456f8d0f,ORD-HOME-000042-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,2942.80,PLN,2026-04-17T13:00:00+00:00,2026-04-17T13:00:00+00:00
f7082bd3-dc48-52cb-b051-3cd1dcf33cd7,ORD-GROC-000043-0014,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,13286.78,PLN,2026-04-17T14:00:00+00:00,2026-04-17T14:00:00+00:00
2e70856e-0176-5df3-8b99-7f4053e283d0,ORD-FASH-000044-0014,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,13272.56,PLN,2026-04-17T15:00:00+00:00,2026-04-17T15:00:00+00:00
2dac56bb-fc72-5531-9524-06d3f9cb5a56,ORD-BEAU-000045-0014,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,16852.73,PLN,2026-04-17T16:00:00+00:00,2026-04-17T16:00:00+00:00
42eb7e8c-08cc-5011-aacd-39919fcaefb8,ORD-SPOR-000046-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,6789.58,PLN,2026-04-17T17:00:00+00:00,2026-04-17T17:00:00+00:00
60f69cba-f933-507a-9132-d89b62264226,ORD-TOYS-000047-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,1221.60,PLN,2026-04-17T18:00:00+00:00,2026-04-17T18:00:00+00:00
3b0e5ca6-83d6-5205-baae-adf239172668,ORD-PET -000048-0014,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,14434.92,PLN,2026-04-17T19:00:00+00:00,2026-04-17T19:00:00+00:00
782fef80-61cf-5797-97c2-9191c995c7d0,ORD-ELEC-000049-0014,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,1353.44,PLN,2026-04-17T08:00:00+00:00,2026-04-17T08:00:00+00:00
c6dc9487-cea4-5c2c-bd8b-b273d42b9d65,ORD-HOME-000050-0014,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,21131.95,PLN,2026-04-17T09:00:00+00:00,2026-04-17T09:00:00+00:00
9b265f02-9f97-5f5f-9963-294d7fc2e837,ORD-GROC-000051-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,3943.32,PLN,2026-04-17T10:00:00+00:00,2026-04-17T10:00:00+00:00
5d81c7d2-e5e8-5cea-a9bf-3748bc2f00e7,ORD-FASH-000052-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,6252.40,PLN,2026-04-17T11:00:00+00:00,2026-04-17T11:00:00+00:00
c26a6fb1-d1a6-567c-9878-c342d9e7480a,ORD-BEAU-000053-0014,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,9361.67,PLN,2026-04-17T12:00:00+00:00,2026-04-17T12:00:00+00:00
5cd03d6f-4501-52fa-85b7-10047cf7aada,ORD-SPOR-000054-0014,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,5548.20,PLN,2026-04-17T13:00:00+00:00,2026-04-17T13:00:00+00:00
1d65202d-7037-52f6-bfc8-051364089aee,ORD-TOYS-000055-0014,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,15444.92,PLN,2026-04-17T14:00:00+00:00,2026-04-17T14:00:00+00:00
3df7e328-d418-585f-9212-abefa3cd552c,ORD-PET -000056-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,5243.32,PLN,2026-04-17T15:00:00+00:00,2026-04-17T15:00:00+00:00
8702bc30-ec6a-58d4-beb2-c3cd37c87a5e,ORD-ELEC-000057-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,2040.99,PLN,2026-04-17T16:00:00+00:00,2026-04-17T16:00:00+00:00
11f716dd-aca9-5dd8-a63f-7c41d068f333,ORD-HOME-000058-0014,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,15534.68,PLN,2026-04-17T17:00:00+00:00,2026-04-17T17:00:00+00:00
6381afd4-dc34-50fa-993c-42348986ac29,ORD-GROC-000059-0014,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,6622.44,PLN,2026-04-17T18:00:00+00:00,2026-04-17T18:00:00+00:00
3b1fde26-b71e-5146-bcbc-eeb677f2c8c9,ORD-FASH-000060-0014,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,16816.80,PLN,2026-04-17T19:00:00+00:00,2026-04-17T19:00:00+00:00
496c03d4-9998-5c38-9f57-34ac33cd8f81,ORD-BEAU-000061-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,5248.84,PLN,2026-04-17T08:00:00+00:00,2026-04-17T08:00:00+00:00
61da96c9-c7d6-58c9-8d89-b1eab01be150,ORD-SPOR-000062-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,2206.47,PLN,2026-04-17T09:00:00+00:00,2026-04-17T09:00:00+00:00
268a3904-1be6-59a4-ab6f-b408c5581ed2,ORD-TOYS-000063-0014,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,13016.84,PLN,2026-04-17T10:00:00+00:00,2026-04-17T10:00:00+00:00
229c3015-c335-5f74-9a39-0f6ff2ccebf9,ORD-PET -000064-0014,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,3895.92,PLN,2026-04-17T11:00:00+00:00,2026-04-17T11:00:00+00:00
212ffce9-d840-526e-8c56-54c61d9851f3,ORD-ELEC-000065-0014,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,6038.45,PLN,2026-04-17T12:00:00+00:00,2026-04-17T12:00:00+00:00
ebafeec8-0007-5b10-9cde-75736f683b8e,ORD-HOME-000066-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,6101.69,PLN,2026-04-17T13:00:00+00:00,2026-04-17T13:00:00+00:00
698db87f-27fa-5734-a6c1-d9fad171dcb1,ORD-GROC-000067-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,3844.94,PLN,2026-04-17T14:00:00+00:00,2026-04-17T14:00:00+00:00
b4fb7c4e-4401-510f-9cba-46a66b7c2013,ORD-FASH-000068-0014,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,13716.59,PLN,2026-04-17T15:00:00+00:00,2026-04-17T15:00:00+00:00
f4192e2c-914f-5e8b-b969-4c37551e57de,ORD-BEAU-000069-0014,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,2670.07,PLN,2026-04-17T16:00:00+00:00,2026-04-17T16:00:00+00:00
ae419882-0dfe-560b-bfc3-5a10f5d6edab,ORD-SPOR-000070-0014,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,2588.74,PLN,2026-04-17T17:00:00+00:00,2026-04-17T17:00:00+00:00
f1fd10ee-267c-5876-b135-e7c9a58595ec,ORD-TOYS-000071-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,6081.68,PLN,2026-04-17T18:00:00+00:00,2026-04-17T18:00:00+00:00
5435f37c-517a-5d29-baab-ba4e0aa1fc27,ORD-PET -000072-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,8193.30,PLN,2026-04-17T19:00:00+00:00,2026-04-17T19:00:00+00:00
972e26a3-a7ec-5a92-b992-0f0446818821,ORD-ELEC-000073-0014,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,3182.14,PLN,2026-04-17T08:00:00+00:00,2026-04-17T08:00:00+00:00
423e3387-f9cf-52f5-84e1-634928b1cd0b,ORD-HOME-000074-0014,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,8553.93,PLN,2026-04-17T09:00:00+00:00,2026-04-17T09:00:00+00:00
79474b61-e9a1-53fc-88f4-11148f9734b8,ORD-GROC-000075-0014,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,4142.82,PLN,2026-04-17T10:00:00+00:00,2026-04-17T10:00:00+00:00
05264f68-1a16-508a-ae8e-73543a15bd2e,ORD-FASH-000076-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,5808.91,PLN,2026-04-17T11:00:00+00:00,2026-04-17T11:00:00+00:00
2d174000-15b8-5d39-a364-15979937cf32,ORD-BEAU-000077-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,9593.75,PLN,2026-04-17T12:00:00+00:00,2026-04-17T12:00:00+00:00
880eb5b6-781b-5bf4-b58e-8b6dbc0aa5c5,ORD-SPOR-000078-0014,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,18509.89,PLN,2026-04-17T13:00:00+00:00,2026-04-17T13:00:00+00:00
100bc0b2-0751-5852-8cfe-2500b981ef5d,ORD-TOYS-000079-0014,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,14734.08,PLN,2026-04-17T14:00:00+00:00,2026-04-17T14:00:00+00:00
8d7d0570-e112-5480-b0fe-c7c15316a8d2,ORD-PET -000080-0014,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,2935.24,PLN,2026-04-17T15:00:00+00:00,2026-04-17T15:00:00+00:00
2b5c6183-8fc2-5860-86d7-c87ddde172f0,ORD-ELEC-000081-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,3255.57,PLN,2026-04-17T16:00:00+00:00,2026-04-17T16:00:00+00:00
924e4b2f-800d-5248-ad59-ff175f96a66b,ORD-HOME-000082-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,14533.68,PLN,2026-04-17T17:00:00+00:00,2026-04-17T17:00:00+00:00
1c25b1d5-dbb9-5d04-bbcc-bd894ff00978,ORD-GROC-000083-0014,a2ac838d-a4ad-5054-9aad-660428b4817c,online,PL-North,completed,5959.98,PLN,2026-04-17T18:00:00+00:00,2026-04-17T18:00:00+00:00
74e0cc76-7905-5b07-9342-842b45b46b50,ORD-FASH-000084-0014,c1ca292a-ed5d-5123-9067-da1959a33604,store,PL-Central,completed,3772.44,PLN,2026-04-17T19:00:00+00:00,2026-04-17T19:00:00+00:00
53cdf85a-cda1-568f-82e2-ff318b6d1dc5,ORD-BEAU-000085-0014,2761a8b7-f541-58d3-a24a-a69e1ad6ee09,marketplace,PL-South,completed,3108.38,PLN,2026-04-17T08:00:00+00:00,2026-04-17T08:00:00+00:00
c4891a69-f1a4-5556-a280-5e435db2b9d8,ORD-SPOR-000086-0014,173ee44c-0459-54cb-b9a6-01f9b422e02f,wholesale,DE-East,completed,4390.75,PLN,2026-04-17T09:00:00+00:00,2026-04-17T09:00:00+00:00
1eb15473-25b2-577e-9d27-828927f2a01b,ORD-TOYS-000087-0014,ba4881fd-78b5-5016-847d-8066d661bcfa,online,PL-North,completed,1588.84,PLN,2026-04-17T10:00:00+00:00,2026-04-17T10:00:00+00:00
