id,order_id,order_item_id,product_id,quantity,refund_amount,currency,reason,status,returned_at
f25be09f-2e51-5f2a-8af9-ee984788a4e6,64768a3a-c5ab-5b41-91cc-854dde44314e,1e76b7ad-9096-5b53-99df-609db25c678a,f8f45205-4b7d-5a19-9e70-2c6d708ac79c,4,123.96,PLN,customer_return,received,2026-05-04T12:00:00+00:00
b7ea1d97-9246-5fec-a7e6-7f4f86314fa2,80f2010b-337b-5e59-9944-3597a07e8a19,23c8606c-0d4e-5d16-8f79-967b97f0ce96,13aa843a-9cf9-5e5e-b377-21f2c5c1cfe1,12,1589.88,PLN,customer_return,received,2026-05-04T17:00:00+00:00
0b5c80ca-cb68-5378-80c1-5d3ca058efa1,7c45493b-2206-5322-9c9f-6eeffe53aec4,cd5ffa8c-db43-5307-ae54-b2d025aaefe4,1564b2e3-5405-5bf0-8ac8-706225799233,18,2214.90,PLN,customer_return,received,2026-05-02T18:00:00+00:00
6c9f40d3-a8e1-59c8-bc74-2e1610a3273d,83cf7291-4681-5db0-9c33-9e876ad2a769,5574fcc4-8fb0-5cb3-ac6f-4bf1797af410,f8f45205-4b7d-5a19-9e70-2c6d708ac79c,17,526.83,PLN,customer_return,received,2026-05-05T19:00:00+00:00
6151928e-8239-5c60-b014-8b43ff920844,a41c8aea-f00a-5865-a6a2-5d042cfb6cf6,5e11f14d-18ab-568a-8db0-c21d66adf7f0,b17680da-3917-5612-9246-0a9b60e6efe9,121,1844.04,PLN,customer_return,received,2026-05-02T09:00:00+00:00
53cf43df-5052-511f-a74a-24bf83498bc2,1b60a08e-f3d7-583e-845d-548a50a77c74,71445c18-9fe3-5e66-8c69-45e04e1b99f5,8cf4f802-4e89-570e-93f8-e6fcceaa622b,1,167.49,PLN,customer_return,received,2026-05-02T19:00:00+00:00
c37ac584-adfc-55ed-9ada-5a7f69abdeb7,b837e9cb-78ef-5f06-850f-b6e64993980c,2db91460-227e-5948-9028-d6e2eba94fe4,398b86fc-73de-5291-ac6a-14681329475c,1,169.24,PLN,customer_return,received,2026-05-03T08:00:00+00:00
862beae8-55a9-5c74-a383-85dab6133655,69da4d6c-141c-52a6-ba28-9ed2ff0aae86,c400635f-b133-5dbd-85d6-50c6cc9aa357,38d5dc41-891b-50f6-a02f-fda88ad8ccde,80,939.20,PLN,customer_return,received,2026-05-02T10:00:00+00:00
e47c1f5e-130a-5966-9af5-67d4da3744d8,2fb226ea-3b12-56ae-ad45-54b9d3d9fb0f,944e10dd-a2f3-5d02-9c41-6d8bcdecdda9,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,406,6897.94,PLN,customer_return,received,2026-05-03T09:00:00+00:00
237c3069-ec58-5332-90e0-d42295f9f8c8,31d0e0b1-f085-527e-9f77-2033dbae8787,d275dc1a-71e6-5637-9a68-dcb6aaac3ae7,7b6c271c-85eb-5849-9da9-76e7ab8e881f,146,3758.04,PLN,customer_return,received,2026-05-01T17:00:00+00:00
5239fe58-104c-5e6c-8cd7-1fef28304f1a,7d6ef7c3-7849-5946-8504-8c5e1490186f,5611f56f-0053-5b93-9e36-a7bfe47d98e5,92541b74-41dc-5325-b5f8-c731758cbdfc,165,5690.85,PLN,customer_return,received,2026-05-05T14:00:00+00:00
b6d32b58-9da8-5f83-8fd3-59c09c19a05e,9455ae02-9b18-55b5-a1fa-415b99fa3951,f665a614-a1d7-58eb-9b6c-c5151a0ef59c,b3eddb5e-2feb-5a7d-9d80-832a203e282f,61,2637.64,PLN,customer_return,received,2026-05-02T09:00:00+00:00
b35d74a1-711f-57f2-b024-5e488323631e,b45cba44-8aa7-5b5a-8c43-f05e2cb22775,bec7d9bc-fdc4-54a0-94a0-cadaa8ba9c82,b17680da-3917-5612-9246-0a9b60e6efe9,124,1889.76,PLN,customer_return,received,2026-05-04T11:00:00+00:00
06c194c3-56d5-5652-b943-119a838e66c0,f8b9f287-ad55-5a13-a22d-e78de8fe5e86,820c8113-e4dc-51a5-9ed7-22f68094db27,c6ad2817-6d98-5707-85ba-460e2ab44c7a,41,1916.34,PLN,customer_return,received,2026-05-05T12:00:00+00:00
81149b5d-3ab8-57d7-87f2-b060ee748203,7d05504f-54bb-5610-ab31-bb986735bc1e,a5cb89a0-a639-5c31-84ba-20d0090f7cca,06f4fcc4-2bd2-526c-bfc8-6a4cbad967b3,150,7798.50,PLN,customer_return,received,2026-05-04T09:00:00+00:00
b20f2188-f393-540d-a5cf-52167cd9417a,3767e47f-5c9b-5e3a-b6a5-cdc0b0bdd148,14b8775d-2e6b-574c-aa2c-00a34cf0572e,85e7e944-3e11-5a89-ac96-c23167ff32dc,20,1249.80,PLN,customer_return,received,2026-05-04T19:00:00+00:00
ff647063-f444-5dd7-bd8e-4fa07346511f,0f750fba-e8bf-561d-8bdd-51d5df0f085a,b55499d9-5ac1-5b56-9fbe-f01a6430f68f,6e80b7e9-0667-54ce-838e-56aca777afef,20,1424.80,PLN,customer_return,received,2026-05-04T17:00:00+00:00
5090189d-e41f-57fe-a69f-32634e91c120,2bb52ce5-0d17-5ca9-aea7-a87ef2fe1fdf,2aa945a9-9ed1-58b7-b4df-98c24d68e464,7b6c271c-85eb-5849-9da9-76e7ab8e881f,8,205.92,PLN,customer_return,received,2026-05-05T16:00:00+00:00
d6da9ad6-6c78-5d24-bf44-93da3c1b8317,e4d965dc-7f89-54f8-8767-cf6febb212f4,0d5ca1b4-b092-5074-91d0-7261bcc7a7e3,aea54154-8157-5774-8110-fba37ae17360,25,2131.00,PLN,customer_return,received,2026-05-03T19:00:00+00:00
a6ac7d7e-15c0-5b35-aa2c-c7f100ed584d,efab8234-1a1e-5246-ba88-14337769b57f,f42e90b1-9311-5f3e-8d73-9e17f3ca8199,bdef6401-48fd-5078-a4a6-0b385d763314,17,1716.83,PLN,customer_return,received,2026-05-01T13:00:00+00:00
9a458566-e6a0-5e3d-8ee5-067da6fb3201,efab8234-1a1e-5246-ba88-14337769b57f,c8e81fe6-5dd1-59c2-8d6e-81be99518271,b17680da-3917-5612-9246-0a9b60e6efe9,107,1630.68,PLN,customer_return,received,2026-05-02T14:00:00+00:00
85ff765e-810c-5cdc-bd6f-f653f162fcc7,57d614ad-7969-5d5b-b9b5-05e6e8f784de,af227a00-c4c2-5ce5-b917-017962f25c05,7ee0dda2-02c2-549d-92e2-6eb7117b919d,9,924.66,PLN,customer_return,received,2026-05-03T15:00:00+00:00
207ec3ad-745d-5d15-b2f4-110de341352c,c2377126-972a-508f-857d-7c1f4bd57963,5dede5bf-eda5-501e-be30-55438e5ba7fa,ab4674bc-4106-51c6-b44a-9ca109374b4f,16,1671.84,PLN,customer_return,received,2026-05-04T16:00:00+00:00
5793a4e3-e074-57f9-9303-7dd58ee99697,b0f75ea0-e8f6-579d-9173-12e71d86aa73,460370d1-c4ef-5d80-b9e3-b32a6c2fe8b6,b17680da-3917-5612-9246-0a9b60e6efe9,144,2194.56,PLN,customer_return,received,2026-05-03T13:00:00+00:00
bea2650b-52a2-538f-8669-e147ccb7dc84,938057b6-77b2-5ce1-8bd5-a82b1f9412bd,62d0faec-6c73-560a-bf9f-a446007dab73,c6ad2817-6d98-5707-85ba-460e2ab44c7a,8,373.92,PLN,customer_return,received,2026-05-02T17:00:00+00:00
fffc909d-bf21-54b7-a2e2-93dff2941fed,cbbb572e-6335-5cb0-a95e-6a6755ad81c0,06c9d105-819b-5a22-942c-29dbbf245f45,6a250ba0-29a8-5939-9cc1-cba774d5109f,20,2754.80,PLN,customer_return,received,2026-05-04T15:00:00+00:00
0871b0b3-cfd1-56b0-a687-4c5f21f1af2c,43365250-a2b1-5086-86f9-17bedb25399a,2b9099fd-ca1a-584c-97ca-070783a782f6,39f8628a-0f86-548c-91ee-718cae91d0c3,12,1423.68,PLN,customer_return,received,2026-05-03T19:00:00+00:00
ff829176-537b-5863-808c-ab4ff6bddd78,0c83631f-134e-52a8-9e41-5c0a5cd7f654,9ed61b99-8c1c-5d4d-965e-63df57b739f6,7b6c271c-85eb-5849-9da9-76e7ab8e881f,12,308.88,PLN,customer_return,received,2026-05-04T18:00:00+00:00
713e59f8-610d-5f23-acd7-83a8810b998e,7fe40dc8-d587-5f10-8bb9-227829ad6d89,45b5b580-ceed-56fe-82f5-7779ccc7f9f4,4043dc4a-96a5-5cb6-8f09-37f10cce0de1,5,652.00,PLN,customer_return,received,2026-05-01T08:00:00+00:00
94617b82-7597-552c-8da7-eebcabafc710,4027916a-cf1c-5f5c-9082-cda0ed3bd29c,107239c3-7ea7-5acc-8fc0-89ac39a28be0,576f0781-3104-5d50-92f3-befe834a6fa6,110,1098.90,PLN,customer_return,received,2026-05-01T18:00:00+00:00
0f5fb19a-e654-52af-85c3-87a06401b727,f169c1ab-a939-5c06-b13b-1b448cf699be,94693aaa-432a-5e0d-939a-d7b261567f49,b17680da-3917-5612-9246-0a9b60e6efe9,103,1569.72,PLN,customer_return,received,2026-05-03T13:00:00+00:00
bfec74ca-b883-5235-983f-1be9430ee9dc,1e75f88d-e98c-5a92-91f5-16e67a146a8c,59461d66-c014-5c01-b0a9-484d072ebfac,22d48f3a-5014-5123-a1e5-345e1ddd84a3,6,143.94,PLN,customer_return,received,2026-05-04T19:00:00+00:00
79dad626-6c43-511c-8af7-e65c8c09f7d9,628ee347-bcc9-5a7d-9327-426b464edfb7,2590b6c7-650f-5b39-8aa9-0ae1b079cdb6,1e4e8bdc-40be-58a9-9f14-c7b0c6af9c9c,1,183.24,PLN,customer_return,received,2026-05-03T11:00:00+00:00
0185a914-67ac-5862-85b5-225c1e941a0b,28596274-9a0e-5cbe-82d6-14f0c2356265,df4157fc-76aa-54e6-a7d1-31d129b7167a,38d5dc41-891b-50f6-a02f-fda88ad8ccde,155,1819.70,PLN,customer_return,received,2026-05-04T17:00:00+00:00
f4651fce-999f-50b6-a66a-5b3e77665446,06525355-cfd7-5652-a2b6-06857d6148e7,440387d5-2cad-5bde-8875-d5f6beadc7da,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,597,10143.03,PLN,customer_return,received,2026-05-03T09:00:00+00:00
fb45bf46-625b-5ccd-9b1a-a4a5340bc9f0,8bb226a8-460d-5d38-9d2a-0f5a008c7981,e1518129-ec94-5a45-8992-3cd49a77c2e6,e3e08a14-471a-5347-94f6-b2369070c3a7,242,4535.08,PLN,customer_return,received,2026-05-04T10:00:00+00:00
8f9ed773-496f-51ab-a4fd-b09dd37abd9d,b06efe45-4e06-5e8c-9fc4-777e33cfc312,c1074e90-568b-5314-8d5c-1aa876df3bcd,22d48f3a-5014-5123-a1e5-345e1ddd84a3,106,2542.94,PLN,customer_return,received,2026-05-01T17:00:00+00:00
0db60e2b-4b13-51c8-8419-bc5faae36e8f,e69fcb8e-2d3a-54d5-bf9c-1117597aabd4,96c1b627-7e1b-59cf-8b6c-cb704c0df88d,b3eddb5e-2feb-5a7d-9d80-832a203e282f,77,3329.48,PLN,customer_return,received,2026-05-01T13:00:00+00:00
06c804e3-5093-50b7-8b54-53fb5a694dae,68e32c35-68da-5508-9c8a-137f6bb4c2dc,acba0a81-1590-5c7b-959d-e1261769aca2,38d5dc41-891b-50f6-a02f-fda88ad8ccde,78,915.72,PLN,customer_return,received,2026-05-02T12:00:00+00:00
db05d249-b50f-54f2-b022-66f66b8cc58f,68e32c35-68da-5508-9c8a-137f6bb4c2dc,83ede1a1-8e94-556b-85a2-64cd9c07ef21,60fc91ce-c105-5d41-a03f-c6f4490669e1,6,238.44,PLN,customer_return,received,2026-05-04T14:00:00+00:00
8d2eb3ff-9256-554f-b9b2-5fec3ac07676,04d605d1-02cf-5c61-95a6-ae37a1b40b3b,41f97fcd-42cf-5e91-a3a6-b1dca6447d1b,e3e08a14-471a-5347-94f6-b2369070c3a7,80,1499.20,PLN,customer_return,received,2026-05-02T13:00:00+00:00
9de3dbec-a278-5172-99ea-280cc6d9eae6,8b75a6fc-fcea-5d15-a93f-d2eaef18817f,9f1fcd99-fc6f-5fb6-9ead-2c8219935865,58e54d28-afe6-5090-9990-c3649b754085,13,1039.87,PLN,customer_return,received,2026-05-02T18:00:00+00:00
ab10c40c-e3b8-5017-919a-9769cfe16275,d6285735-b5bc-57a2-8ba0-17d83756f4de,7833765a-84bf-55e3-a46d-dcbeae442e51,aea54154-8157-5774-8110-fba37ae17360,31,2642.44,PLN,customer_return,received,2026-05-04T13:00:00+00:00
1e1a02a3-6fc9-558c-9ad0-40d2ce526b54,72e2f3f1-4900-59a7-82f7-ab5314cef3f8,f44202b4-a943-58f9-9dae-e90860c75776,c74c4e40-b157-5011-aa3d-ec349fb61826,12,1190.88,PLN,customer_return,received,2026-05-04T16:00:00+00:00
390b4907-74aa-542a-8c79-267934cc3729,88c2dcba-7ed2-559a-95b4-5e284e55be1a,9070e6ac-4799-5746-be11-fbb8f003b33f,7ee0dda2-02c2-549d-92e2-6eb7117b919d,11,1130.14,PLN,customer_return,received,2026-05-02T19:00:00+00:00
c99b80a3-f604-5660-a3d2-2c32d4a76fec,a74954fe-9605-59c9-9ac5-357d3a5faff2,8bef4cd2-5254-55fe-9a29-cc3029dc0239,b17680da-3917-5612-9246-0a9b60e6efe9,106,1615.44,PLN,customer_return,received,2026-05-02T16:00:00+00:00
13036cad-be94-5a8b-b578-9a3492faa616,4160693c-54a0-5b92-a47a-93b67803c18c,6ea03d08-85d4-5f5e-88eb-a89f2ba76738,09e0d5b3-b51d-50cb-b5b7-2e5b62f35dc6,8,972.64,PLN,customer_return,received,2026-05-03T17:00:00+00:00
a023b837-0486-56a2-bb9f-c716f8a4457b,ebf6fe3c-9068-5800-a2ce-975ce9f7a219,1aa8805a-3ccf-56ff-9a16-0d8c1258c9bb,fe2b63a8-eeb4-5208-b8d1-f4bb758543f5,8,996.16,PLN,customer_return,received,2026-05-02T09:00:00+00:00
86394837-cb96-575c-bc52-ea891c33f953,58c3d078-da5f-58da-a929-e516c75a07ac,3a378a25-8a2b-55c1-98fd-aeb17feebf73,818addc5-51d4-57c7-a7c6-b66bb513dcaf,1,125.99,PLN,customer_return,received,2026-05-04T11:00:00+00:00
64566e95-499d-5de6-a334-c99bf5d24856,32646591-9e0b-50d8-87f0-e8a3b5c98974,0c7c57db-6f7f-5475-84a5-e03e3e378808,38d5dc41-891b-50f6-a02f-fda88ad8ccde,133,1561.42,PLN,customer_return,received,2026-05-03T15:00:00+00:00
738777cc-7bb4-5252-8ffb-2be2ef230f92,09287cb1-06b0-5607-a64f-6d2e75f71be7,f6c1b2e1-f497-5c4c-89d0-1acaa1755b7f,398b86fc-73de-5291-ac6a-14681329475c,1,169.24,PLN,customer_return,received,2026-05-05T08:00:00+00:00
431306e9-0c86-5f0a-bcea-6547d2ed0243,0277e763-e601-5f12-af85-b99e2e4b38e5,7cdb72e1-b9b8-5c00-a5b1-92ffd6cd7f7b,ebd800fd-0820-5593-9f02-c5ad7575757b,1,174.49,PLN,customer_return,received,2026-05-05T13:00:00+00:00
2d4bd2d4-79fc-53de-9521-5c450630b2ab,1b54bd31-19c0-5d21-bc35-30d7d682e39f,ac3583e9-5f19-505a-9347-705c6635784e,1e4e8bdc-40be-58a9-9f14-c7b0c6af9c9c,1,183.24,PLN,customer_return,received,2026-05-03T09:00:00+00:00
a5099f9f-8957-5ce6-9280-46f53f2d662b,493fb8e9-353a-56d3-b67a-9216293d04e4,b05bea15-e7c0-505f-945f-a706a7d9dbfc,7b6c271c-85eb-5849-9da9-76e7ab8e881f,25,682.00,PLN,customer_return,received,2026-05-02T13:00:00+00:00
3a5ef3fc-939a-5129-ab57-44bf2710726e,882c58c5-d8dc-55bb-9260-a7d65f79e079,8b18dda0-b27f-5a13-8dd2-991724371d85,b17680da-3917-5612-9246-0a9b60e6efe9,64,1033.60,PLN,customer_return,received,2026-05-01T17:00:00+00:00
dd46d58f-c616-559e-ba47-48c0bd32a809,95f6d011-0317-5af1-8da0-10e5e6ada1f4,511aeef6-1c75-5bf4-ac16-fc4626a198a8,6836df32-8a55-5c22-8e6b-ed15005c6d4a,147,5919.69,PLN,customer_return,received,2026-05-05T17:00:00+00:00
2a5dac06-fe1f-5a3a-b3d7-5f547b6998e9,a82375c5-78c9-50a3-83a6-c80d648b8d4d,56efe8b4-6f23-59eb-8465-5d127af5e3c6,576f0781-3104-5d50-92f3-befe834a6fa6,100,1059.00,PLN,customer_return,received,2026-05-03T18:00:00+00:00
3b621bb2-045b-561d-a32d-bdb318d26041,fb25ec58-b5a8-5f62-8a44-d662509cf209,f8e1827d-216b-5f52-a2c5-ca0e81eefa2d,b17680da-3917-5612-9246-0a9b60e6efe9,139,2244.85,PLN,customer_return,received,2026-05-02T15:00:00+00:00
cfb151b4-face-54eb-8bc0-f88b633c7cef,46a080d4-53b6-52d1-9e8e-6e67c35ae715,f0cdb772-9e9b-508f-bec7-a596f372ed82,6ef80540-16c7-551c-95b8-9ae7373e7908,67,1455.24,PLN,customer_return,received,2026-05-02T08:00:00+00:00
b75f6714-e7af-5169-92f7-424b5bb76c42,208b3d54-feae-5005-bc33-08b426d45be0,3a8cfae6-d926-5435-94eb-fc85812dca6c,6e80b7e9-0667-54ce-838e-56aca777afef,15,1132.65,PLN,customer_return,received,2026-05-03T19:00:00+00:00
deba146a-820f-5cc9-b1b0-2f825b0a3a74,208b3d54-feae-5005-bc33-08b426d45be0,22b92c70-99d2-57bd-afbd-1a09056deb0e,f8f45205-4b7d-5a19-9e70-2c6d708ac79c,13,427.05,PLN,customer_return,received,2026-05-05T09:00:00+00:00
031c7fcc-2941-5dda-a358-fc36f3bde63b,21f5003b-586d-5b89-a3e3-2c4403d88a35,368596f6-61e2-5d14-bc50-02b88724da32,9cf88386-0bed-5ac4-9a5f-045e8b2a7a00,15,1216.20,PLN,customer_return,received,2026-05-05T14:00:00+00:00
505256cd-b744-5fcc-b752-51af1e362817,1f621bd0-eb61-5d53-8480-5ead6e976c6c,a3d8bf6a-b283-50c4-b781-2a732b4ab783,aea54154-8157-5774-8110-fba37ae17360,26,2349.10,PLN,customer_return,received,2026-05-05T12:00:00+00:00
e16b1098-b331-5284-aa8d-beac96879b02,fe56ffd4-d50c-54dd-80a3-404f5e7e588a,e5d4b17b-c349-558e-91ed-ee4c0ea85e5f,576f0781-3104-5d50-92f3-befe834a6fa6,155,1641.45,PLN,customer_return,received,2026-05-01T11:00:00+00:00
18cf5c67-cce1-503e-a62c-2112a8d3c59b,8adde6bd-15f3-508f-84e4-8d23783a61a9,86b1b98d-8bc6-5517-9d9e-f22d72e31e72,7b6c271c-85eb-5849-9da9-76e7ab8e881f,22,600.16,PLN,customer_return,received,2026-05-04T14:00:00+00:00
606e1392-e123-5e2d-ae5e-d7ab4ca621bc,dbf88a05-bad3-59e2-a48b-c467c178c96f,bbe3a072-bce4-5b05-bb9a-b08a0b5512c2,c74c4e40-b157-5011-aa3d-ec349fb61826,13,1367.47,PLN,customer_return,received,2026-05-01T16:00:00+00:00
b6331957-59f5-5884-8201-a7d22600adc7,2df39f0d-2a2f-575c-80ea-b7accbd965be,0bc8869c-dc1c-5923-bacf-805a8f78cf6d,b17680da-3917-5612-9246-0a9b60e6efe9,117,1889.55,PLN,customer_return,received,2026-05-03T14:00:00+00:00
b081f7a3-e5ca-507a-9602-d943fcb586b2,2df39f0d-2a2f-575c-80ea-b7accbd965be,9abdccf8-7d97-5bdc-b859-f0abce28de5a,ca2f4809-df5a-51b1-b5eb-635bec356f40,7,216.93,PLN,customer_return,received,2026-05-04T15:00:00+00:00
2f4d3e19-0f5b-530d-9914-c9876d04b91a,164ffa7b-414c-5454-8027-283a58958848,5b11f6cf-eff9-5fe7-ae9f-143eaeb6b937,953af428-8548-5852-860e-88337bcfda1c,6,864.90,PLN,customer_return,received,2026-05-03T15:00:00+00:00
ad477b6f-4429-510a-8382-b57688df11fa,fac9527b-8c83-5907-b3c2-b412ba35a0e5,22cfccea-c632-5069-a564-96974cb811f8,b17680da-3917-5612-9246-0a9b60e6efe9,88,1421.20,PLN,customer_return,received,2026-05-04T14:00:00+00:00
ffbbffa5-60a3-5a58-ae2a-5565d25ede52,4474acf2-b293-5f94-9be4-e03b6149dc88,8b73b8a8-aad9-5f48-812e-a9f351395fbc,6b73c00c-e450-51d6-b955-9cca56d368d3,17,2734.28,PLN,customer_return,received,2026-05-03T11:00:00+00:00
89cdb501-0d0d-51ca-817a-041dfd1b512b,c842f650-231b-5218-98ca-c540cb0efa1c,8cd2e5bd-8c35-56a5-8de4-a3797466d726,b17680da-3917-5612-9246-0a9b60e6efe9,87,1405.05,PLN,customer_return,received,2026-05-04T17:00:00+00:00
9bdce5ae-f5e0-52c0-b063-7bb5788b40b5,106c58d2-b2ab-5345-8712-375a5e2709bb,6151e491-be0a-5624-b2cd-0eb799f1438a,80c37084-5ec1-5934-99a2-404b2f4d677a,1,168.26,PLN,customer_return,received,2026-05-01T19:00:00+00:00
065f7996-5981-5b26-bbae-1d2e9698d596,e198414c-31f6-51bc-ab7f-dc20086a2546,0bfe33cd-289c-53dc-a3f8-0b4f65245615,576f0781-3104-5d50-92f3-befe834a6fa6,791,7902.09,PLN,customer_return,received,2026-05-02T14:00:00+00:00
eb799214-bc90-5885-8f9e-92b08199db12,aa180c55-5857-5c42-83ad-2360fbd2aa74,76c70168-6ef4-5f27-99ec-07ec18646663,b17680da-3917-5612-9246-0a9b60e6efe9,106,1615.44,PLN,customer_return,received,2026-05-01T11:00:00+00:00
e0baee0f-ee38-5571-8607-6340e4264a78,878e69c6-2002-5eef-9420-45e1703b34b2,eb771638-8ec1-58a3-96a6-46a578bd412e,44953a4d-66fb-5d64-9644-a9213ce753fb,134,6497.66,PLN,customer_return,received,2026-05-03T14:00:00+00:00
b16bc0bb-4572-535d-b6bc-ac1edf6a1fea,878e69c6-2002-5eef-9420-45e1703b34b2,0ac30394-fd8f-5961-a2d5-686dccf45171,6ef80540-16c7-551c-95b8-9ae7373e7908,95,1946.55,PLN,customer_return,received,2026-05-04T15:00:00+00:00
4c40b004-eb22-5086-a87a-0dc5637528be,5aeea1c8-3c45-5536-bf2a-c0124160fb3f,abd62652-68f4-5639-8778-c9c5af8901c6,01fc3b7e-8b29-50d3-a3d4-bc713fa84405,10,572.40,PLN,customer_return,received,2026-05-02T11:00:00+00:00
ecc87144-e26c-5d7a-ac52-ebf6ae8b1a16,a9d401c4-b962-547c-9e05-e90a188d42ec,bad85ae1-e3cb-5291-8b4e-3adc9bb2aedf,e97682bc-117f-532b-8b65-b717c09bc30f,14,825.86,PLN,customer_return,received,2026-05-03T12:00:00+00:00
13200226-260f-53e8-8754-dd50a2b42b6c,a9d401c4-b962-547c-9e05-e90a188d42ec,670bc62f-2f61-54db-8cf1-1ef4c80eb136,ca2f4809-df5a-51b1-b5eb-635bec356f40,6,175.44,PLN,customer_return,received,2026-05-05T14:00:00+00:00
4aebd761-aa87-5892-825c-771c9e105fed,7403ce55-8157-561d-9df1-3e426dddb99c,653162ec-6245-5414-ac1f-6b9d1d9fb75f,e3e08a14-471a-5347-94f6-b2369070c3a7,74,1386.76,PLN,customer_return,received,2026-05-02T16:00:00+00:00
88b7ef92-2ccd-5e75-9507-8aa3cdc038aa,2edf4992-9ad1-5186-bccb-571927119c07,f2b1d0f1-8236-5576-a154-bd3e65b54635,85e7e944-3e11-5a89-ac96-c23167ff32dc,15,937.35,PLN,customer_return,received,2026-05-03T17:00:00+00:00
1a9bb9a9-19e7-51a8-af98-48cc03380998,05b966dd-6317-5315-b985-1ff940e9682c,a75bb2b1-96ef-5228-8fd4-3ea3251526b3,f000d381-f2f7-5a93-bc43-825f298a7685,54,1200.96,PLN,customer_return,received,2026-05-02T14:00:00+00:00
a0d1f3de-3115-50ee-b64d-b24af09dea43,983545a5-1896-5342-84ef-658ffcad6284,2363b241-c6e5-50bc-8e68-c893f001127f,6e80b7e9-0667-54ce-838e-56aca777afef,22,1567.28,PLN,customer_return,received,2026-05-04T16:00:00+00:00
35c62a2b-ebe6-5bfc-a720-42fc13e9c1f2,99c34f00-7052-5f0d-a9e6-6a797ca8f1cc,aab3fb62-bb77-5f04-973e-57a927368dd4,f42ebea5-b984-5835-bd6a-106e6e6fdcfb,57,4260.18,PLN,customer_return,received,2026-05-02T19:00:00+00:00
f2018aab-924d-55c4-a41f-b913ba9a1a3f,f3fccb20-8fec-5733-95e4-f5a0c779d816,436e41b5-f5fd-51f2-bef5-ed2298aee4fc,b17680da-3917-5612-9246-0a9b60e6efe9,110,1676.40,PLN,customer_return,received,2026-05-01T09:00:00+00:00
bc058350-4703-539b-b971-ec418636d87a,6f77d68c-67b6-50a4-904b-221ba8fdf67c,a229e52a-03f0-5701-8456-93a05fca7069,22d48f3a-5014-5123-a1e5-345e1ddd84a3,11,263.89,PLN,customer_return,received,2026-05-04T17:00:00+00:00
8d13046b-0863-58e3-a702-be346a973735,143145e1-f788-568f-ab99-fa7af9a123ac,829bd0a6-31e3-5721-98fc-ec1be0e9aca0,38d5dc41-891b-50f6-a02f-fda88ad8ccde,214,2512.36,PLN,customer_return,received,2026-05-02T08:00:00+00:00
0a1b6353-6dab-5e6e-8948-100d3ed48a92,8987cbe7-4b30-5c4c-a30a-a81afad771b6,6bd9540c-9899-5b7c-8042-eb1cb5bf0c06,b17680da-3917-5612-9246-0a9b60e6efe9,127,1935.48,PLN,customer_return,received,2026-05-02T13:00:00+00:00
90cb0fe6-11ae-5ee5-9279-66ad7b44678b,4424653a-50c6-5313-89b4-5efaec576bc7,9fbbf40d-0c49-57e1-9120-0c29a5e5976c,ab4674bc-4106-51c6-b44a-9ca109374b4f,20,2089.80,PLN,customer_return,received,2026-05-01T17:00:00+00:00
964ed0c4-7f40-5fba-9221-891e8138a589,4424653a-50c6-5313-89b4-5efaec576bc7,06984ca0-14db-58b1-8def-9c56cfe30a06,6ef80540-16c7-551c-95b8-9ae7373e7908,71,1454.79,PLN,customer_return,received,2026-05-02T18:00:00+00:00
4921cfcb-cfe5-591c-9f91-393bcc96151a,d1ed8272-bd51-5c29-9827-33ef37daa95d,1b18aaaa-1d74-5d72-855c-05218529cd46,e3e08a14-471a-5347-94f6-b2369070c3a7,105,1967.70,PLN,customer_return,received,2026-05-01T08:00:00+00:00
197f421a-adef-500d-b4f2-192409b44dea,cc495dd9-5037-5790-9235-6b8c3766305d,36cc6d55-e08f-597f-84aa-708041de5f48,2e22974b-0c82-5383-be4f-44adda569aa6,15,1856.10,PLN,customer_return,received,2026-05-01T18:00:00+00:00
1877a8cb-559c-5f3e-86a6-991a5309ee47,fcebf5ef-40e8-56e8-9024-beff618c4835,808f9c8b-4643-5be6-a29f-578b2af982ec,b3187164-9efe-5f40-864a-e693c1808c39,6,773.94,PLN,customer_return,received,2026-05-05T10:00:00+00:00
4b57d2f3-9467-5237-9a09-9c9fc7f3958d,4cb67b46-1519-5274-b65b-b069ec3792c4,0fc5ede2-19e1-5d7a-a46f-39391aaf5100,953af428-8548-5852-860e-88337bcfda1c,7,951.93,PLN,customer_return,received,2026-05-02T17:00:00+00:00
77cdc4b2-ca9e-5a43-afdb-54eda070b871,4cb67b46-1519-5274-b65b-b069ec3792c4,d27d0f74-3b12-5ca8-9bec-5fa29f2c18e2,576f0781-3104-5d50-92f3-befe834a6fa6,130,1298.70,PLN,customer_return,received,2026-05-03T18:00:00+00:00
afa0cc37-8d3e-5980-982b-55c6e034c60d,9a508be7-5866-539b-8ce4-b442cf1e2638,d0f31761-6b49-5175-8a98-a25a941b3b06,818addc5-51d4-57c7-a7c6-b66bb513dcaf,5,629.95,PLN,customer_return,received,2026-05-04T10:00:00+00:00
018be0ac-2c79-525f-9f21-bc806d034bb6,9a508be7-5866-539b-8ce4-b442cf1e2638,56e904d5-ac04-555f-b4ae-b8c5bf626589,22d48f3a-5014-5123-a1e5-345e1ddd84a3,20,479.80,PLN,customer_return,received,2026-05-01T12:00:00+00:00
